"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE17925",0.000100071054017433,0.000355387472915967,-2.20962204410865,25.0864954112468,24.6117166182143,25.0318584856514,25.0115211037887,23.8685768271309,23.8859321525293,23.6901231919491,26.3301350691764,26.2965403649835,27.0520548877979,NA,NA,NA,"Swiss-Prot","sp|Q58A42|DD3_DICDI","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1",552,616,351.29,351.29,"213/571","37.30%","95.83%",2.86e-111,"""GO:0003674,GO:0005575,GO:0006810,GO:0006897,GO:0006907,GO:0008150,GO:0016020,GO:0016021,GO:0016192,GO:0044351,GO:0044425,GO:0051234""",NA,NA,"0","SymEnriched"
"AIPGENE6455",0.00520381227749373,0.0106507933530012,-2.19912814697503,23.4886142370228,NA,NA,21.6560074478769,NA,NA,NA,24.1299723469393,24.5705883081443,23.4309817200189,23.1208382339818,NA,24.0232973651754,"Swiss-Prot","sp|Q9LFP1|VA713_ARATH","Vesicle-associated membrane protein 713 OS=Arabidopsis thaliana GN=VAMP713 PE=2 SV=1",219,221,157.92,157.92,"81/216","37.50%","97.26%",5.68e-46,"""GO:0005575,GO:0005773,GO:0005774,GO:0005794,GO:0006810,GO:0006950,GO:0006970,GO:0008150,GO:0009628,GO:0009651,GO:0015031,GO:0016020,GO:0016021,GO:0016192,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0050896,GO:0051234,GO:0071702,GO:0098588""",-0.670674277618934,0.01206941138528,"1","SymEnriched"
"AIPGENE16435",0.0163819571158256,0.030148307633326,-2.18280245118198,28.5188598198789,28.4212224510938,28.2487407747725,28.5926236678005,28.1252183939363,24.5590104169537,28.8007383123525,NA,29.8337447781622,NA,NA,29.8807052131981,30.2077343706403,"Swiss-Prot","sp|Q14517|FAT1_HUMAN","Protocadherin Fat 1 OS=Homo sapiens GN=FAT1 PE=1 SV=2",4368,4588,991.88,5939.95,"7451/28523","26.12%","92.54%",0,"""GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005634,GO:0005737,GO:0005886,GO:0005887,GO:0005911,GO:0006928,GO:0007015,GO:0007154,GO:0007155,GO:0007156,GO:0007163,GO:0007267,GO:0008150,GO:0009653,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0016337,GO:0016477,GO:0022610,GO:0023052,GO:0030027,GO:0030054,GO:0030175,GO:0031982,GO:0031988,GO:0032502,GO:0040011,GO:0042995,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043230,GO:0043231,GO:0043933,GO:0044421,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0046872,GO:0048471,GO:0048870,GO:0065010,GO:0070062,GO:0071822,GO:0071840,GO:0098602,GO:0098609""",NA,NA,"2","SymEnriched"
"AIPGENE16868",0.00166331187475485,0.00382096469130747,-2.15627833713737,25.2086468523619,25.6416782832129,24.9962112020193,24.4279619748581,23.6388699583675,23.6963139793199,23.675777707264,26.6677296228841,28.0018199386629,26.2044448520204,NA,NA,25.1356610050099,"TrEMBL","tr|C3ZH55|C3ZH55_BRAFL","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_88072 PE=4 SV=1",628,1593,260.38,906.63,"592/1811","32.69%","95.86%",1.58e-70,"""GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005488,GO:0006508,GO:0008061,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008270,GO:0016787,GO:0019538,GO:0030246,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0046872,GO:0046914,GO:0070011,GO:0071704,GO:0097367""",NA,NA,"0","SymEnriched"
"AIPGENE357",0.00646278412257695,0.0129452718552837,-2.10914898550451,22.701601349261,21.1197396101326,NA,NA,NA,NA,NA,NA,23.5819750648139,23.2368820704458,NA,NA,22.8678086516516,"TrEMBL","tr|D7EJ93|D7EJ93_TRICA","Putative uncharacterized protein OS=Tribolium castaneum GN=TcasGA2_TC010249 PE=4 SV=1",369,437,133.26,133.26,"76/216","35.19%","57.18%",2.68e-31,"""GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009132,GO:0009186,GO:0009987,GO:0019637,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044699,GO:0044710,GO:0044763,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:1901360""",NA,NA,"0","SymEnriched"
"AIPGENE4457",7.23441532168923e-06,3.57369238071415e-05,-2.09275408707194,27.610507481395,26.7377113523387,27.0991319444526,26.1163524977701,26.2629833686497,26.0028169645085,27.1657864994345,28.4949415181609,29.1684918738694,29.1357844333993,27.5758794703514,28.7276951450559,28.8385147087488,"Swiss-Prot","sp|O42401|MATN3_CHICK","Matrilin-3 OS=Gallus gallus GN=MATN3 PE=2 SV=1",418,452,96.67,96.67,"69/195","35.38%","44.98%",1.33e-20,"""GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005576,GO:0005578,GO:0031012,GO:0043167,GO:0043169,GO:0044421,GO:0046872""",-0.656436094484079,0.000146597927904419,"0","SymEnriched"
"AIPGENE24429",0.00162850007062966,0.00376733995212565,-2.08124907824174,24.1440842838553,21.3359984148527,22.3182507392685,NA,22.5379878998649,24.0478087410631,24.804241774477,25.4031258656558,25.6906896833972,25.1972464014154,24.2065639495289,24.6699610430415,25.3730526098431,"Swiss-Prot","sp|P18503|CAS4_EPHMU","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1",491,366,71.63,110.14,"98/287","34.15%","38.09%",2.77e-12,"""GO:0005575,GO:0005576,GO:0005578,GO:0005581,GO:0031012,GO:0032991,GO:0043234,GO:0044421""",1.43414383433279,2.96684733019986e-15,"0","SymEnriched"
"AIPGENE2454",0.00040840798563835,0.00119557882883282,-2.05990895675042,23.1496511995475,21.5304915459265,NA,NA,21.9241445428328,21.8744995963824,NA,22.9815531706948,24.4463288019912,24.4100769290725,22.778287998117,24.0793341349207,24.3221440759897,"Swiss-Prot","sp|Q5RCS8|VATD_PONAB","V-type proton ATPase subunit D OS=Pongo abelii GN=ATP6V1D PE=2 SV=1",247,247,364,364,"181/246","73.58%","99.19%",1.1e-125,"""GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005765,GO:0005774,GO:0005813,GO:0005815,GO:0005929,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008104,GO:0008150,GO:0009987,GO:0010927,GO:0015399,GO:0015405,GO:0015672,GO:0015992,GO:0016020,GO:0016043,GO:0016462,GO:0016469,GO:0016471,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0022607,GO:0022804,GO:0022857,GO:0030030,GO:0030031,GO:0031090,GO:0032502,GO:0032991,GO:0033036,GO:0033176,GO:0033365,GO:0034613,GO:0042384,GO:0042623,GO:0042626,GO:0042995,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043492,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0044767,GO:0044782,GO:0048646,GO:0051179,GO:0051234,GO:0051641,GO:0055085,GO:0061512,GO:0070727,GO:0070925,GO:0071840,GO:0098588""",0.90973737958106,4.41722977315802e-10,"0","SymEnriched"
"AIPGENE10564",2.89516950337782e-06,1.62574902881985e-05,-2.04021394075543,25.2850630095356,24.3333053154073,23.3979529417088,23.9281106460331,24.8133280531157,24.446113367649,24.6709259110334,26.8597364425504,26.3802810565733,26.3984532530046,26.2547737554915,26.3521883202632,25.5855870515969,"Swiss-Prot","sp|Q5ZHW4|RAB5B_CHICK","Ras-related protein Rab-5B OS=Gallus gallus GN=RAB5B PE=2 SV=1",216,215,360.92,360.92,"177/215","82.33%","99.07%",1.8e-125,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0005575,GO:0005768,GO:0005886,GO:0006810,GO:0007165,GO:0007264,GO:0008150,GO:0009987,GO:0010008,GO:0015031,GO:0016020,GO:0017076,GO:0019001,GO:0019003,GO:0031090,GO:0031901,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035556,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0050789,GO:0050794,GO:0050896,GO:0051234,GO:0051716,GO:0065007,GO:0071702,GO:0097159,GO:0097367,GO:0098588,GO:1901265,GO:1901363""",0.561381602733111,1.26557778889826e-05,"0","SymEnriched"
"AIPGENE19082",2.73725376769972e-06,1.55032390118855e-05,-2.02429159089219,24.7464894555539,23.7372389244267,23.6545962027401,23.0845800034603,23.2848689223082,23.825358355419,24.8194195522923,25.9210589238652,26.0654009986269,25.8245822842557,25.6272773286844,25.3471091353275,25.76638283524,"Swiss-Prot","sp|P18503|CAS4_EPHMU","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1",294,366,85.5,166.75,"125/309","40.45%","64.29%",9.2e-18,"""GO:0005575,GO:0005576,GO:0005578,GO:0005581,GO:0031012,GO:0032991,GO:0043234,GO:0044421""",NA,NA,"0","SymEnriched"
"AIPGENE473",1.30084577945183e-06,7.91347849166532e-06,-1.98098417498269,26.4457640768394,26.0603014737839,24.8765751086047,25.9679254729061,25.3826263665666,25.1891307459756,25.2550727682515,27.3307375764,27.2531333256617,26.9973162548661,27.6594338747142,27.445381415339,27.9315345390036,"Swiss-Prot","sp|P05689|CATZ_BOVIN","Cathepsin Z OS=Bos taurus GN=CTSZ PE=2 SV=2",297,304,372.47,372.47,"174/271","64.21%","90.57%",1.87e-127,"""GO:0000323,GO:0003674,GO:0003824,GO:0005575,GO:0005764,GO:0005773,GO:0006508,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0016787,GO:0019538,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0070011,GO:0071704""",NA,NA,"0","SymEnriched"
"AIPGENE26155",3.36651107260068e-07,2.51340656215755e-06,-1.97264129133337,27.7098345306678,27.0480257654034,26.7547069246791,26.8146474908855,26.9293549128411,26.2779284406529,26.5164197755446,28.5523918692496,28.3284494218168,28.3399688541543,29.1455702324094,28.7226868948125,29.0878637855642,"Swiss-Prot","sp|Q26636|CATL_SARPE","Cathepsin L OS=Sarcophaga peregrina PE=1 SV=1",321,339,343.2,343.2,"171/312","54.81%","93.15%",4.96e-115,"""GO:0000323,GO:0003674,GO:0003824,GO:0005575,GO:0005764,GO:0005773,GO:0006508,GO:0007275,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009987,GO:0016787,GO:0019538,GO:0030154,GO:0032501,GO:0032502,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048869,GO:0070011,GO:0071704""",NA,NA,"0","SymEnriched"
"AIPGENE9926",7.78429447576692e-06,3.81662796311856e-05,-1.9617291268531,26.0247827349447,24.8904670375249,24.7364508092921,25.1930687921718,24.7497729827364,25.0774543238143,25.6162950835696,26.8851733901469,27.5996824045585,27.594771776231,26.8447947710674,25.9046760805222,27.2047853677017,"Swiss-Prot","sp|P10477|GUNE_CLOTM","Endoglucanase E OS=Clostridium thermocellum GN=celE PE=1 SV=1",357,814,60.85,60.85,"52/184","28.26%","49.30%",7.66e-09,"""GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0005975,GO:0005976,GO:0006073,GO:0006629,GO:0008150,GO:0008152,GO:0008810,GO:0009056,GO:0009057,GO:0009251,GO:0009987,GO:0016052,GO:0016787,GO:0016788,GO:0016798,GO:0030243,GO:0030245,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044699,GO:0044710,GO:0051273,GO:0051275,GO:0071704,GO:1901575""",NA,NA,"0","SymEnriched"
"AIPGENE17785",0.00816642889501619,0.0160639035449869,-1.95734404658639,26.1770185432326,NA,NA,24.49929507473,NA,NA,NA,26.8595096869778,25.7053440861392,26.9556016024924,25.8070227459026,26.9876341089554,26.4247224974309,"Swiss-Prot","sp|Q62636|RAP1B_RAT","Ras-related protein Rap-1b OS=Rattus norvegicus GN=Rap1b PE=2 SV=2",185,184,338.96,338.96,"164/184","89.13%","99.46%",7.36e-118,"""GO:0000166,GO:0001882,GO:0001883,GO:0001885,GO:0002064,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005737,GO:0005811,GO:0005829,GO:0005886,GO:0005911,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007165,GO:0007264,GO:0007265,GO:0008150,GO:0008152,GO:0008283,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009719,GO:0009987,GO:0010033,GO:0010243,GO:0014070,GO:0014074,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019439,GO:0019637,GO:0019693,GO:0030054,GO:0032486,GO:0032502,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032878,GO:0034641,GO:0034655,GO:0035556,GO:0035639,GO:0036094,GO:0042221,GO:0042278,GO:0042454,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044087,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0044767,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046683,GO:0046700,GO:0048468,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051591,GO:0051716,GO:0055086,GO:0061028,GO:0065007,GO:0070887,GO:0071310,GO:0071320,GO:0071407,GO:0071417,GO:0071495,GO:0071704,GO:0072521,GO:0072523,GO:0097159,GO:0097367,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901888,GO:2000114""",0.506069723223413,0.0199112243163077,"0","SymEnriched"
"AIPGENE1040",0.0187816290434336,0.0338998084657579,-1.9320505721477,24.1186502787945,NA,NA,NA,22.0897688670445,NA,23.3874594446193,24.8581982191321,24.3382950117077,25.8513269066297,NA,25.2351184807248,23.0703850217037,"Swiss-Prot","sp|Q6IWH7|ANO7_HUMAN","Anoctamin-7 OS=Homo sapiens GN=ANO7 PE=1 SV=2",849,933,808.52,808.52,"405/837","48.39%","95.52%",0,"""GO:0003674,GO:0005215,GO:0005216,GO:0005229,GO:0005253,GO:0005254,GO:0005575,GO:0005622,GO:0005634,GO:0005737,GO:0005783,GO:0005829,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006821,GO:0008150,GO:0008509,GO:0009987,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015698,GO:0016020,GO:0016021,GO:0022803,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022891,GO:0022892,GO:0030054,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0051234,GO:0055085,GO:1902476""",NA,NA,"8","SymEnriched"
"AIPGENE20564",4.33938066088986e-06,2.35617611091292e-05,-1.89033597721633,26.9378738947992,25.9500859696383,25.3761904120086,26.0741289395322,26.2769714385908,26.1033072629239,26.1755514144521,28.5074577024425,27.6985874445521,27.1506370949471,27.6040262023228,28.5048561906188,27.8326866655606,"Swiss-Prot","sp|Q6RUV5|RAC1_RAT","Ras-related C3 botulinum toxin substrate 1 OS=Rattus norvegicus GN=Rac1 PE=1 SV=1",193,192,360.53,360.53,"170/192","88.54%","99.48%",3.71e-126,"""GO:0000139,GO:0000166,GO:0000902,GO:0000904,GO:0001817,GO:0001818,GO:0001882,GO:0001883,GO:0001891,GO:0001894,GO:0001932,GO:0001934,GO:0002093,GO:0002376,GO:0002551,GO:0003382,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005737,GO:0005802,GO:0005829,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006275,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006897,GO:0006911,GO:0006928,GO:0006935,GO:0006950,GO:0006970,GO:0006972,GO:0006996,GO:0007010,GO:0007015,GO:0007155,GO:0007165,GO:0007166,GO:0007264,GO:0007265,GO:0007411,GO:0008064,GO:0008150,GO:0008152,GO:0008283,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009605,GO:0009628,GO:0009653,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010324,GO:0010556,GO:0010557,GO:0010562,GO:0010591,GO:0010592,GO:0010604,GO:0010638,GO:0016020,GO:0016023,GO:0016043,GO:0016055,GO:0016192,GO:0016358,GO:0016462,GO:0016477,GO:0016601,GO:0016787,GO:0016817,GO:0016818,GO:0017016,GO:0017076,GO:0017111,GO:0017137,GO:0019001,GO:0019216,GO:0019219,GO:0019220,GO:0019222,GO:0019439,GO:0019637,GO:0019693,GO:0019897,GO:0019898,GO:0019899,GO:0019900,GO:0019901,GO:0021795,GO:0021799,GO:0021826,GO:0021831,GO:0021843,GO:0021885,GO:0022028,GO:0022029,GO:0022603,GO:0022607,GO:0022610,GO:0030027,GO:0030029,GO:0030030,GO:0030031,GO:0030032,GO:0030036,GO:0030154,GO:0030182,GO:0030334,GO:0030595,GO:0030742,GO:0030832,GO:0030833,GO:0030838,GO:0031090,GO:0031175,GO:0031253,GO:0031256,GO:0031267,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031334,GO:0031344,GO:0031346,GO:0031399,GO:0031401,GO:0031410,GO:0031529,GO:0031589,GO:0031982,GO:0031988,GO:0031996,GO:0032268,GO:0032270,GO:0032271,GO:0032273,GO:0032502,GO:0032535,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032587,GO:0032667,GO:0032707,GO:0032879,GO:0032956,GO:0032970,GO:0032989,GO:0032990,GO:0033043,GO:0033674,GO:0034330,GO:0034446,GO:0034641,GO:0034655,GO:0035556,GO:0035567,GO:0035639,GO:0036094,GO:0040011,GO:0040012,GO:0042221,GO:0042278,GO:0042325,GO:0042327,GO:0042330,GO:0042454,GO:0042470,GO:0042592,GO:0042995,GO:0043085,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043549,GO:0043550,GO:0043551,GO:0043552,GO:0043652,GO:0043933,GO:0044087,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044459,GO:0044463,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0044767,GO:0045216,GO:0045453,GO:0045740,GO:0045834,GO:0045935,GO:0045937,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0048518,GO:0048519,GO:0048522,GO:0048532,GO:0048598,GO:0048667,GO:0048770,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0050900,GO:0051020,GO:0051052,GO:0051054,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051239,GO:0051241,GO:0051246,GO:0051247,GO:0051270,GO:0051338,GO:0051347,GO:0051493,GO:0051495,GO:0051641,GO:0051668,GO:0051716,GO:0055086,GO:0060071,GO:0060249,GO:0060255,GO:0060263,GO:0060326,GO:0060491,GO:0061024,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071526,GO:0071542,GO:0071704,GO:0071822,GO:0071840,GO:0072521,GO:0072523,GO:0080090,GO:0090066,GO:0090103,GO:0090175,GO:0090218,GO:0097159,GO:0097178,GO:0097367,GO:0097485,GO:0097529,GO:0097531,GO:0097581,GO:0098588,GO:0098602,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658,GO:1902589,GO:1902743,GO:1902745,GO:2000026,GO:2000027,GO:2000112,GO:2000145""",0.820581795554448,1.34692002473726e-08,"0","SymEnriched"
"AIPGENE27399",0.0048293089290982,0.010009009357784,-1.89011119233208,24.0875911371578,22.9989413331109,22.0817596678485,22.5257546478803,22.4287013267499,23.0748861750349,25.7451700953261,24.9692292556795,25.2436548367682,26.3085106345917,23.4622039863865,24.8969001985317,25.3153814879855,"Swiss-Prot","sp|P70704|AT8A1_MOUSE","Probable phospholipid-transporting ATPase IA OS=Mus musculus GN=Atp8a1 PE=1 SV=1",1142,1149,1344.72,1344.72,"662/1154","57.37%","99.56%",0,"""GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003008,GO:0003674,GO:0003824,GO:0004012,GO:0005215,GO:0005319,GO:0005488,GO:0005515,GO:0005524,GO:0005548,GO:0005575,GO:0005783,GO:0005794,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006869,GO:0007610,GO:0007611,GO:0007612,GO:0008150,GO:0008152,GO:0008324,GO:0012506,GO:0015075,GO:0015399,GO:0015405,GO:0015711,GO:0015748,GO:0015914,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017076,GO:0017111,GO:0019829,GO:0022804,GO:0022857,GO:0022891,GO:0022892,GO:0030334,GO:0030335,GO:0030554,GO:0030659,GO:0030667,GO:0031090,GO:0031410,GO:0031982,GO:0032368,GO:0032370,GO:0032501,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032879,GO:0034204,GO:0035639,GO:0036094,GO:0040012,GO:0040017,GO:0042584,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043269,GO:0043270,GO:0043492,GO:0044070,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044708,GO:0044765,GO:0044802,GO:0045332,GO:0046872,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051049,GO:0051050,GO:0051128,GO:0051130,GO:0051234,GO:0051270,GO:0051272,GO:0061024,GO:0061091,GO:0061092,GO:0065007,GO:0065008,GO:0071702,GO:0071840,GO:0097035,GO:0097159,GO:0097367,GO:0098588,GO:1901265,GO:1901363,GO:2000145,GO:2000147,GO:2001138,GO:2001140""",-0.326614651875694,0.0480683217686519,"8","SymEnriched"
"AIPGENE28680",1.34114599855488e-05,6.03515699349695e-05,-1.84652133056041,27.8487092767718,27.0241811914881,26.9401693110553,27.0974069462515,26.63160418836,26.4411256386744,27.4182043931204,28.5204940185758,28.6379514165033,27.9256340719051,29.6671836804577,28.6217883832033,29.258768081667,"Swiss-Prot","sp|Q8TDJ6|DMXL2_HUMAN","DmX-like protein 2 OS=Homo sapiens GN=DMXL2 PE=1 SV=2",3085,3036,1589.7,1589.7,"1108/3302","33.56%","99.51%",0,"""GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005615,GO:0008021,GO:0016020,GO:0016023,GO:0017016,GO:0017137,GO:0019899,GO:0030054,GO:0030672,GO:0031090,GO:0031267,GO:0031410,GO:0031982,GO:0031988,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044421,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044464,GO:0045202,GO:0051020,GO:0098588""",NA,NA,"0","SymEnriched"
