AIPGENE29033	len=513	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
AIPGENE25218	len=129	ExpAA=34.74	First60=13.68	PredHel=1	Topology=i64-86o
AIPGENE12313	len=317	ExpAA=12.39	First60=12.17	PredHel=0	Topology=o
AIPGENE13016	len=80	ExpAA=0.02	First60=0.02	PredHel=0	Topology=i
AIPGENE27879	len=370	ExpAA=0.64	First60=0.01	PredHel=0	Topology=o
AIPGENE21299	len=79	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE12539	len=398	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
AIPGENE11587	len=274	ExpAA=20.59	First60=17.89	PredHel=1	Topology=o4-21i
AIPGENE23685	len=857	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
AIPGENE12934	len=390	ExpAA=24.44	First60=0.00	PredHel=1	Topology=i281-303o
AIPGENE7193	len=199	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
AIPGENE22953	len=927	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
AIPGENE8865	len=263	ExpAA=1.29	First60=1.28	PredHel=0	Topology=o
AIPGENE28028	len=670	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
AIPGENE16490	len=2206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE672	len=111	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE8575	len=650	ExpAA=51.52	First60=6.13	PredHel=2	Topology=o94-116i352-374o
AIPGENE10485	len=1493	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
AIPGENE7644	len=567	ExpAA=0.12	First60=0.01	PredHel=0	Topology=o
AIPGENE18768	len=551	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
AIPGENE26345	len=352	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
AIPGENE15045	len=623	ExpAA=25.55	First60=1.97	PredHel=1	Topology=o378-400i
AIPGENE3806	len=220	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE5858	len=358	ExpAA=117.00	First60=38.78	PredHel=6	Topology=i7-29o33-50i85-107o117-135i142-161o198-220i
AIPGENE27932	len=571	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE15380	len=484	ExpAA=2.03	First60=1.97	PredHel=0	Topology=o
AIPGENE19841	len=780	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE751	len=187	ExpAA=22.69	First60=8.10	PredHel=1	Topology=o53-75i
AIPGENE22311	len=300	ExpAA=1.09	First60=0.29	PredHel=0	Topology=o
AIPGENE26732	len=496	ExpAA=79.23	First60=0.00	PredHel=3	Topology=i87-109o124-143i156-178o
AIPGENE1746	len=206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE11853	len=175	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE8580	len=228	ExpAA=23.03	First60=23.03	PredHel=1	Topology=i7-29o
AIPGENE17585	len=285	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE4551	len=2328	ExpAA=0.23	First60=0.17	PredHel=0	Topology=o
AIPGENE3356	len=1345	ExpAA=58.71	First60=0.00	PredHel=2	Topology=o1094-1116i1152-1171o
AIPGENE18646	len=537	ExpAA=6.15	First60=0.00	PredHel=0	Topology=o
AIPGENE23796	len=185	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE12312	len=590	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE5532	len=1337	ExpAA=268.60	First60=0.15	PredHel=12	Topology=o274-296i359-381o654-676i689-711o716-738i792-814o869-891i1162-1179o1183-1205i1212-1234o1254-1276i1289-1311o
AIPGENE10663	len=980	ExpAA=0.90	First60=0.86	PredHel=0	Topology=o
AIPGENE10062	len=357	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE9249	len=101	ExpAA=28.00	First60=9.94	PredHel=2	Topology=i48-67o82-99i
AIPGENE907	len=121	ExpAA=0.36	First60=0.35	PredHel=0	Topology=i
AIPGENE26643	len=142	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE18465	len=172	ExpAA=19.75	First60=0.00	PredHel=1	Topology=o149-171i
AIPGENE23033	len=272	ExpAA=9.25	First60=8.40	PredHel=0	Topology=o
AIPGENE28456	len=144	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE26847	len=687	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE7257	len=437	ExpAA=1.01	First60=0.00	PredHel=0	Topology=o
AIPGENE1868	len=221	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
AIPGENE27146	len=842	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE25726	len=404	ExpAA=212.33	First60=9.44	PredHel=10	Topology=i52-74o89-111i118-140o150-172i193-215o219-238i251-273o314-336i343-365o375-397i
AIPGENE24419	len=435	ExpAA=0.38	First60=0.38	PredHel=0	Topology=o
AIPGENE24016	len=603	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE6925	len=438	ExpAA=0.06	First60=0.03	PredHel=0	Topology=o
AIPGENE3154	len=95	ExpAA=8.87	First60=7.72	PredHel=0	Topology=o
AIPGENE5812	len=355	ExpAA=17.20	First60=17.20	PredHel=1	Topology=i5-22o
AIPGENE15698	len=609	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
AIPGENE12006	len=1113	ExpAA=0.29	First60=0.00	PredHel=0	Topology=o
AIPGENE8725	len=174	ExpAA=2.59	First60=0.00	PredHel=0	Topology=o
AIPGENE25614	len=457	ExpAA=22.16	First60=21.83	PredHel=1	Topology=i3-25o
AIPGENE20364	len=431	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
AIPGENE22592	len=171	ExpAA=0.66	First60=0.66	PredHel=0	Topology=o
AIPGENE25784	len=74	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
AIPGENE8738	len=510	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE20526	len=169	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE13965	len=287	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
AIPGENE12579	len=293	ExpAA=81.31	First60=34.89	PredHel=4	Topology=o20-39i46-63o103-120i133-150o
AIPGENE6920	len=202	ExpAA=127.84	First60=39.55	PredHel=6	Topology=i5-27o31-53i62-84o104-126i138-160o170-192i
AIPGENE29167	len=280	ExpAA=67.57	First60=0.00	PredHel=3	Topology=o185-207i214-233o248-270i
AIPGENE23168	len=585	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE15024	len=78	ExpAA=6.93	First60=2.59	PredHel=0	Topology=i
AIPGENE11405	len=102	ExpAA=1.63	First60=0.00	PredHel=0	Topology=i
AIPGENE20818	len=1663	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE17704	len=385	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE9095	len=362	ExpAA=29.18	First60=0.00	PredHel=0	Topology=o
AIPGENE6314	len=317	ExpAA=23.01	First60=0.02	PredHel=1	Topology=o67-89i
AIPGENE11934	len=459	ExpAA=4.43	First60=4.42	PredHel=0	Topology=o
AIPGENE9614	len=82	ExpAA=16.23	First60=16.23	PredHel=1	Topology=o4-23i
AIPGENE19730	len=218	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE5819	len=376	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE18787	len=185	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE26446	len=79	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE24714	len=556	ExpAA=14.86	First60=12.84	PredHel=0	Topology=o
AIPGENE18738	len=436	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE13996	len=153	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE7613	len=77	ExpAA=0.01	First60=0.01	PredHel=0	Topology=i
AIPGENE2810	len=203	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
AIPGENE20907	len=526	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE6704	len=707	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
AIPGENE22693	len=1622	ExpAA=71.40	First60=0.00	PredHel=0	Topology=o
AIPGENE20102	len=127	ExpAA=12.23	First60=0.29	PredHel=0	Topology=o
AIPGENE24564	len=295	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
AIPGENE27973	len=535	ExpAA=0.32	First60=0.00	PredHel=0	Topology=o
AIPGENE26814	len=462	ExpAA=0.32	First60=0.00	PredHel=0	Topology=o
AIPGENE16133	len=1078	ExpAA=2.15	First60=0.06	PredHel=0	Topology=o
AIPGENE9468	len=615	ExpAA=1.22	First60=0.64	PredHel=0	Topology=o
AIPGENE4840	len=781	ExpAA=3.75	First60=0.03	PredHel=0	Topology=o
AIPGENE21961	len=220	ExpAA=28.31	First60=28.10	PredHel=0	Topology=o
AIPGENE17634	len=77	ExpAA=0.67	First60=0.64	PredHel=0	Topology=o
AIPGENE14460	len=170	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE22486	len=1304	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE22446	len=335	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE6542	len=236	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE28994	len=317	ExpAA=21.75	First60=0.00	PredHel=0	Topology=o
AIPGENE16138	len=487	ExpAA=87.59	First60=0.00	PredHel=4	Topology=o349-371i378-400o427-449i462-484o
AIPGENE1200	len=3588	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE16685	len=853	ExpAA=0.06	First60=0.03	PredHel=0	Topology=o
AIPGENE8406	len=601	ExpAA=22.82	First60=22.82	PredHel=1	Topology=i13-35o
AIPGENE1413	len=973	ExpAA=236.61	First60=0.00	PredHel=9	Topology=o288-310i317-339o402-424i516-538o765-787i794-816o820-842i855-877o892-914i
AIPGENE18510	len=454	ExpAA=4.06	First60=0.00	PredHel=0	Topology=o
AIPGENE9959	len=439	ExpAA=149.26	First60=13.77	PredHel=7	Topology=o47-69i82-99o109-131i301-323o333-355i368-390o400-419i
AIPGENE2107	len=306	ExpAA=92.38	First60=21.79	PredHel=4	Topology=i31-53o149-171i218-240o265-287i
AIPGENE28526	len=566	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
AIPGENE20852	len=406	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE20711	len=1077	ExpAA=59.00	First60=20.39	PredHel=2	Topology=o4-21i453-475o
AIPGENE9395	len=231	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE1856	len=159	ExpAA=0.29	First60=0.00	PredHel=0	Topology=o
AIPGENE19463	len=112	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE19026	len=838	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
AIPGENE27972	len=328	ExpAA=88.93	First60=23.25	PredHel=4	Topology=o30-52i197-219o229-248i300-322o
AIPGENE394	len=67	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE1371	len=210	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE23103	len=1175	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE22868	len=795	ExpAA=22.75	First60=0.08	PredHel=1	Topology=o768-790i
AIPGENE5068	len=689	ExpAA=35.37	First60=16.91	PredHel=2	Topology=o4-21i180-199o
AIPGENE23807	len=912	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
AIPGENE24765	len=1967	ExpAA=1.96	First60=1.90	PredHel=0	Topology=o
AIPGENE21866	len=366	ExpAA=17.75	First60=0.01	PredHel=1	Topology=o348-365i
AIPGENE15751	len=424	ExpAA=20.33	First60=0.63	PredHel=1	Topology=o401-423i
AIPGENE16406	len=474	ExpAA=0.69	First60=0.20	PredHel=0	Topology=o
AIPGENE20902	len=472	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE25115	len=925	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE13544	len=245	ExpAA=2.10	First60=0.00	PredHel=0	Topology=o
AIPGENE13536	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE23444	len=524	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE1236	len=453	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE24801	len=22	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE20541	len=97	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE2413	len=530	ExpAA=0.08	First60=0.08	PredHel=0	Topology=o
AIPGENE18670	len=512	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
AIPGENE4400	len=214	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE5493	len=219	ExpAA=0.82	First60=0.82	PredHel=0	Topology=o
AIPGENE23062	len=187	ExpAA=22.31	First60=22.28	PredHel=1	Topology=i32-54o
AIPGENE26235	len=172	ExpAA=0.07	First60=0.07	PredHel=0	Topology=o
AIPGENE11668	len=836	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE28641	len=187	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE26159	len=105	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
AIPGENE7037	len=380	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE16180	len=385	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE1005	len=589	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE16187	len=278	ExpAA=1.22	First60=0.00	PredHel=0	Topology=o
AIPGENE4280	len=154	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE11739	len=404	ExpAA=22.90	First60=0.00	PredHel=1	Topology=o362-384i
AIPGENE4130	len=844	ExpAA=170.41	First60=0.00	PredHel=8	Topology=o184-206i227-249o254-271i304-321o331-353i373-395o456-478i503-525o
AIPGENE2089	len=344	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE12702	len=326	ExpAA=156.40	First60=26.99	PredHel=7	Topology=o23-45i57-79o99-121i142-164o174-196i217-239o254-276i
AIPGENE10690	len=742	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
AIPGENE15661	len=200	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
AIPGENE23935	len=538	ExpAA=262.40	First60=12.83	PredHel=12	Topology=i47-69o84-106i115-132o142-164i171-193o248-270i318-340o355-377i384-406o410-432i439-461o476-498i
AIPGENE10304	len=287	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
AIPGENE215	len=1023	ExpAA=0.22	First60=0.20	PredHel=0	Topology=o
AIPGENE4410	len=367	ExpAA=88.37	First60=1.12	PredHel=4	Topology=o227-249i256-278o293-315i344-366o
AIPGENE687	len=284	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE14210	len=347	ExpAA=0.39	First60=0.00	PredHel=0	Topology=o
AIPGENE9730	len=260	ExpAA=0.07	First60=0.02	PredHel=0	Topology=o
AIPGENE19915	len=455	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE9229	len=370	ExpAA=1.71	First60=1.70	PredHel=0	Topology=o
AIPGENE15501	len=304	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE20268	len=553	ExpAA=19.37	First60=19.36	PredHel=1	Topology=i7-26o
AIPGENE11956	len=804	ExpAA=1.41	First60=0.00	PredHel=0	Topology=o
AIPGENE28141	len=523	ExpAA=0.65	First60=0.00	PredHel=0	Topology=o
AIPGENE5692	len=122	ExpAA=26.39	First60=0.00	PredHel=1	Topology=i88-110o
AIPGENE2336	len=322	ExpAA=11.70	First60=0.03	PredHel=0	Topology=o
AIPGENE21012	len=294	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE5872	len=2830	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
AIPGENE4424	len=227	ExpAA=0.64	First60=0.08	PredHel=0	Topology=o
AIPGENE24650	len=137	ExpAA=19.54	First60=3.93	PredHel=1	Topology=i58-75o
AIPGENE826	len=343	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE3990	len=203	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE28035	len=387	ExpAA=18.33	First60=0.00	PredHel=1	Topology=o365-384i
AIPGENE17492	len=327	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
AIPGENE7344	len=340	ExpAA=88.46	First60=18.23	PredHel=4	Topology=o43-65i77-94o99-121i259-281o
AIPGENE17364	len=575	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
AIPGENE10069	len=244	ExpAA=20.58	First60=20.56	PredHel=1	Topology=i12-34o
AIPGENE11986	len=313	ExpAA=57.93	First60=13.91	PredHel=3	Topology=i20-42o85-107i120-142o
AIPGENE25385	len=170	ExpAA=6.96	First60=0.00	PredHel=0	Topology=o
AIPGENE23612	len=90	ExpAA=18.69	First60=18.69	PredHel=1	Topology=o5-27i
AIPGENE2653	len=227	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE25432	len=79	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE12818	len=184	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE21877	len=76	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE19960	len=182	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE2548	len=134	ExpAA=48.15	First60=25.89	PredHel=2	Topology=i21-43o58-80i
AIPGENE13879	len=118	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE15135	len=111	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
AIPGENE11466	len=332	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
AIPGENE29253	len=461	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE17888	len=485	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
AIPGENE12746	len=246	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE5088	len=86	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE14626	len=121	ExpAA=1.26	First60=0.00	PredHel=0	Topology=o
AIPGENE4090	len=715	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE19508	len=527	ExpAA=22.96	First60=0.00	PredHel=1	Topology=o424-446i
AIPGENE7878	len=440	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE26683	len=205	ExpAA=0.91	First60=0.91	PredHel=0	Topology=o
AIPGENE16761	len=633	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE16299	len=801	ExpAA=14.88	First60=14.73	PredHel=0	Topology=o
AIPGENE730	len=315	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE21913	len=1101	ExpAA=0.19	First60=0.00	PredHel=0	Topology=o
AIPGENE17925	len=551	ExpAA=7.78	First60=7.78	PredHel=0	Topology=o
AIPGENE13529	len=592	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE921	len=245	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE17597	len=4609	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE13999	len=241	ExpAA=0.47	First60=0.00	PredHel=0	Topology=o
AIPGENE16126	len=240	ExpAA=23.61	First60=0.06	PredHel=1	Topology=o195-217i
AIPGENE13823	len=413	ExpAA=0.22	First60=0.20	PredHel=0	Topology=o
AIPGENE28745	len=98	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE9186	len=82	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE10930	len=495	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE994	len=286	ExpAA=45.84	First60=22.31	PredHel=2	Topology=i32-54o105-127i
AIPGENE27783	len=294	ExpAA=43.98	First60=0.02	PredHel=2	Topology=o76-94i114-136o
AIPGENE19178	len=438	ExpAA=179.44	First60=0.00	PredHel=8	Topology=o80-102i115-137o147-166i215-237o242-264i276-298o308-330i365-387o
AIPGENE9940	len=329	ExpAA=29.43	First60=21.19	PredHel=1	Topology=i12-34o
AIPGENE6847	len=149	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE23865	len=1276	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE24909	len=619	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
AIPGENE2788	len=190	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE22805	len=885	ExpAA=29.54	First60=0.00	PredHel=1	Topology=i103-125o
AIPGENE12720	len=117	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE1523	len=458	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE26972	len=412	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
AIPGENE8972	len=446	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE5613	len=84	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE6405	len=2289	ExpAA=0.62	First60=0.00	PredHel=0	Topology=o
AIPGENE3578	len=465	ExpAA=0.14	First60=0.08	PredHel=0	Topology=o
AIPGENE24445	len=81	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE15031	len=139	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
AIPGENE19317	len=717	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
AIPGENE15867	len=74	ExpAA=14.19	First60=14.19	PredHel=0	Topology=o
AIPGENE27391	len=175	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE10822	len=244	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
AIPGENE6546	len=242	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE27155	len=473	ExpAA=0.19	First60=0.00	PredHel=0	Topology=o
AIPGENE13230	len=89	ExpAA=21.84	First60=16.95	PredHel=1	Topology=i42-64o
AIPGENE11528	len=424	ExpAA=0.45	First60=0.42	PredHel=0	Topology=o
AIPGENE8130	len=112	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE9578	len=168	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE15375	len=264	ExpAA=21.70	First60=21.69	PredHel=1	Topology=i13-35o
AIPGENE1091	len=105	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE15990	len=341	ExpAA=39.26	First60=16.29	PredHel=2	Topology=i9-26o67-89i
AIPGENE28490	len=185	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE27540	len=381	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
AIPGENE23715	len=401	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
AIPGENE21170	len=362	ExpAA=0.60	First60=0.02	PredHel=0	Topology=o
AIPGENE9620	len=1240	ExpAA=207.53	First60=1.13	PredHel=10	Topology=i60-77o81-98i284-306o329-351i993-1012o1027-1045i1075-1097o1107-1129i1136-1158o1173-1195i
AIPGENE4594	len=151	ExpAA=63.21	First60=25.90	PredHel=3	Topology=i7-29o59-81i93-110o
AIPGENE1962	len=372	ExpAA=0.60	First60=0.00	PredHel=0	Topology=o
AIPGENE489	len=414	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
AIPGENE22388	len=483	ExpAA=157.25	First60=0.79	PredHel=7	Topology=i72-90o100-122i159-178o188-206i213-235o276-298i305-327o
AIPGENE29056	len=129	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE25054	len=86	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE21228	len=95	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE2819	len=1258	ExpAA=9.22	First60=0.00	PredHel=0	Topology=o
AIPGENE23205	len=850	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE21117	len=458	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE17122	len=363	ExpAA=43.68	First60=40.68	PredHel=2	Topology=o4-26i31-53o
AIPGENE9120	len=189	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE2233	len=462	ExpAA=21.66	First60=21.66	PredHel=1	Topology=i20-42o
AIPGENE26210	len=160	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
AIPGENE622	len=129	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE23554	len=1661	ExpAA=253.14	First60=23.59	PredHel=10	Topology=i13-35o60-82i95-117o121-143i776-798o1030-1052i1077-1099o1114-1136i1141-1163o1223-1245i
AIPGENE2256	len=402	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE10639	len=312	ExpAA=50.77	First60=0.00	PredHel=2	Topology=o225-247i256-278o
AIPGENE5718	len=1747	ExpAA=0.29	First60=0.00	PredHel=0	Topology=o
AIPGENE5768	len=768	ExpAA=35.18	First60=18.43	PredHel=1	Topology=i7-24o
AIPGENE2057	len=794	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
AIPGENE12184	len=327	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE25223	len=2301	ExpAA=80.14	First60=0.00	PredHel=3	Topology=o1903-1925i1972-1994o2143-2165i
AIPGENE21789	len=92	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE23176	len=597	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
AIPGENE23127	len=629	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
AIPGENE20199	len=276	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE13782	len=653	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
AIPGENE10567	len=267	ExpAA=64.37	First60=41.93	PredHel=3	Topology=i7-24o34-54i75-97o
AIPGENE10640	len=280	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
AIPGENE8920	len=61	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE5089	len=95	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE27509	len=397	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE22318	len=599	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
AIPGENE7348	len=156	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
AIPGENE2563	len=295	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE23140	len=436	ExpAA=0.39	First60=0.27	PredHel=0	Topology=o
AIPGENE16251	len=200	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE7208	len=563	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE18840	len=236	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
AIPGENE18202	len=294	ExpAA=0.33	First60=0.33	PredHel=0	Topology=o
AIPGENE4333	len=520	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
AIPGENE28672	len=208	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
AIPGENE4461	len=677	ExpAA=206.32	First60=21.41	PredHel=10	Topology=i38-60o152-174i176-195o205-227i239-261o281-303i308-327o342-364i414-436o495-517i
AIPGENE270	len=319	ExpAA=0.48	First60=0.44	PredHel=0	Topology=o
AIPGENE17417	len=205	ExpAA=7.61	First60=7.61	PredHel=0	Topology=o
AIPGENE12218	len=181	ExpAA=0.10	First60=0.03	PredHel=0	Topology=i
