GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0048500	signal recognition particle	8	1	0.46	1.00000
GO:0097517	contractile actin filament bundle	9	3	0.52	1.00000
GO:0008023	transcription elongation factor complex	37	1	2.15	1.00000
GO:0009536	plastid	32	3	1.86	1.00000
GO:0044391	ribosomal subunit	81	22	4.71	1.00000
GO:0000782	telomere cap complex	9	1	0.52	1.00000
GO:1990777	lipoprotein particle	13	2	0.76	1.00000
GO:0000785	chromatin	232	8	13.48	1.00000
GO:0005775	vacuolar lumen	53	1	3.08	1.00000
GO:0005776	autophagosome	37	1	2.15	1.00000
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	12	1	0.7	1.00000
GO:0010369	chromocenter	3	1	0.17	1.00000
GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	10	1	0.58	1.00000
GO:0090545	CHD-type complex	6	1	0.35	1.00000
GO:0098533	ATPase dependent transmembrane transport complex	7	1	0.41	1.00000
GO:0045178	basal part of cell	158	11	9.18	1.00000
GO:0097014	ciliary plasm	86	3	5	1.00000
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	662	55	38.48	1.00000
GO:0030120	vesicle coat	27	12	1.57	1.00000
GO:0090533	cation-transporting ATPase complex	3	1	0.17	1.00000
GO:0000164	protein phosphatase type 1 complex	21	2	1.22	1.00000
GO:0034702	ion channel complex	313	5	18.19	1.00000
GO:0034703	cation channel complex	190	3	11.04	1.00000
GO:0034704	calcium channel complex	48	2	2.79	1.00000
GO:1990391	DNA repair complex	19	1	1.1	1.00000
GO:0030118	clathrin coat	52	12	3.02	1.00000
GO:0034705	potassium channel complex	116	1	6.74	1.00000
GO:0030119	AP-type membrane coat adaptor complex	49	9	2.85	1.00000
GO:0070069	cytochrome complex	6	1	0.35	1.00000
GO:0034708	methyltransferase complex	69	4	4.01	1.00000
GO:0005740	mitochondrial envelope	458	70	26.62	1.00000
GO:0034358	plasma lipoprotein particle	13	2	0.76	1.00000
GO:0030140	trans-Golgi network transport vesicle	17	1	0.99	1.00000
GO:0099501	exocytic vesicle membrane	67	1	3.89	1.00000
GO:0000151	ubiquitin ligase complex	156	2	9.07	1.00000
GO:0099503	secretory vesicle	313	18	18.19	1.00000
GO:0000153	cytoplasmic ubiquitin ligase complex	6	1	0.35	1.00000
GO:0042709	succinate-CoA ligase complex	1	1	0.06	1.00000
GO:1905360	GTPase complex	12	1	0.7	1.00000
GO:0030660	Golgi-associated vesicle membrane	28	7	1.63	1.00000
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	14	1	0.81	1.00000
GO:0055029	nuclear DNA-directed RNA polymerase complex	91	1	5.29	1.00000
GO:0030662	coated vesicle membrane	61	20	3.55	1.00000
GO:0031371	ubiquitin conjugating enzyme complex	4	1	0.23	1.00000
GO:1905368	peptidase complex	66	20	3.84	1.00000
GO:0030134	COPII-coated ER to Golgi transport vesicle	26	5	1.51	1.00000
GO:1905369	endopeptidase complex	57	19	3.31	1.00000
GO:0140445	chromosome, telomeric repeat region	9	1	0.52	1.00000
GO:0030667	secretory granule membrane	108	4	6.28	1.00000
GO:0030137	COPI-coated vesicle	15	6	0.87	1.00000
GO:0036379	myofilament	10	2	0.58	1.00000
GO:0097730	non-motile cilium	49	2	2.85	1.00000
GO:0044665	MLL1/2 complex	27	1	1.57	1.00000
GO:0062023	collagen-containing extracellular matrix	287	3	16.68	1.00000
GO:0097731	9+0 non-motile cilium	45	2	2.62	1.00000
GO:0097733	photoreceptor cell cilium	45	2	2.62	1.00000
GO:0035324	female germline ring canal	6	1	0.35	1.00000
GO:0055044	symplast	8	2	0.46	1.00000
GO:0030894	replisome	20	1	1.16	1.00000
GO:0019866	organelle inner membrane	344	61	19.99	1.00000
GO:0019867	outer membrane	144	13	8.37	1.00000
GO:1990351	transporter complex	349	13	20.28	1.00000
GO:0030312	external encapsulating structure	735	18	42.72	1.00000
GO:0030313	cell envelope	29	2	1.69	1.00000
GO:0005700	polytene chromosome	9	2	0.52	1.00000
GO:0022626	cytosolic ribosome	38	13	2.21	1.00000
GO:0070013	intracellular organelle lumen	1923	149	111.77	1.00000
GO:0000118	histone deacetylase complex	25	2	1.45	1.00000
GO:0031332	RNAi effector complex	12	2	0.7	1.00000
GO:0035869	ciliary transition zone	45	1	2.62	1.00000
GO:0097708	intracellular vesicle	1331	99	77.36	1.00000
GO:0030867	rough endoplasmic reticulum membrane	13	2	0.76	1.00000
GO:0070160	tight junction	87	4	5.06	1.00000
GO:0070161	anchoring junction	382	43	22.2	1.00000
GO:0062159	contractile vacuole complex	1	1	0.06	1.00000
GO:0005652	nuclear lamina	3	1	0.17	1.00000
GO:0120025	plasma membrane bounded cell projection	1427	89	82.94	1.00000
GO:0140513	nuclear protein-containing complex	786	38	45.68	1.00000
GO:0090665	glycoprotein complex	25	3	1.45	1.00000
GO:0044853	plasma membrane raft	49	2	2.85	1.00000
GO:0030880	RNA polymerase complex	91	1	5.29	1.00000
GO:0045293	mRNA editing complex	6	1	0.35	1.00000
GO:0000323	lytic vacuole	472	18	27.43	1.00000
GO:0044291	cell-cell contact zone	40	7	2.32	1.00000
GO:0043296	apical junction complex	103	4	5.99	1.00000
GO:0110165	cellular anatomical entity	16626	1017	966.32	1.00000
GO:0016604	nuclear body	276	12	16.04	1.00000
GO:0061695	transferase complex, transferring phosphorus-containing groups	165	5	9.59	1.00000
GO:0098687	chromosomal region	214	13	12.44	1.00000
GO:0140534	endoplasmic reticulum protein-containing complex	34	7	1.98	1.00000
GO:0032994	protein-lipid complex	15	2	0.87	1.00000
GO:0140535	intracellular protein-containing complex	562	49	32.66	1.00000
GO:0044304	main axon	80	5	4.65	1.00000
GO:1903293	phosphatase complex	41	8	2.38	1.00000
GO:0044309	neuron spine	63	4	3.66	1.00000
GO:0097346	INO80-type complex	29	1	1.69	1.00000
GO:0000331	contractile vacuole	1	1	0.06	1.00000
GO:0031256	leading edge membrane	141	13	8.2	1.00000
GO:0098862	cluster of actin-based cell projections	153	10	8.89	1.00000
GO:0009295	nucleoid	35	5	2.03	1.00000
GO:0045251	electron transfer flavoprotein complex	1	1	0.06	1.00000
GO:0043601	nuclear replisome	14	1	0.81	1.00000
GO:0045257	succinate dehydrogenase complex (ubiquinone)	5	2	0.29	1.00000
GO:0005882	intermediate filament	24	1	1.39	1.00000
GO:0045259	proton-transporting ATP synthase complex	12	2	0.7	1.00000
GO:0098852	lytic vacuole membrane	262	10	15.23	1.00000
GO:0045495	pole plasm	22	5	1.28	1.00000
GO:0031967	organelle envelope	800	89	46.5	1.00000
GO:0031968	organelle outer membrane	113	11	6.57	1.00000
GO:0098857	membrane microdomain	177	8	10.29	1.00000
GO:0045281	succinate dehydrogenase complex	5	2	0.29	1.00000
GO:0098858	actin-based cell projection	130	13	7.56	1.00000
GO:0016469	proton-transporting two-sector ATPase complex	26	2	1.51	1.00000
GO:0045283	fumarate reductase complex	5	2	0.29	1.00000
GO:0032838	plasma membrane bounded cell projection cytoplasm	104	5	6.04	1.00000
GO:0030964	NADH dehydrogenase complex	23	6	1.34	1.00000
GO:0070382	exocytic vesicle	120	6	6.97	1.00000
GO:0032279	asymmetric synapse	124	8	7.21	1.00000
GO:0045271	respiratory chain complex I	23	6	1.34	1.00000
GO:0045273	respiratory chain complex II	5	2	0.29	1.00000
GO:0045275	respiratory chain complex III	2	1	0.12	1.00000
GO:0098636	protein complex involved in cell adhesion	12	1	0.7	1.00000
GO:0031981	nuclear lumen	1431	75	83.17	1.00000
GO:0031983	vesicle lumen	16	1	0.93	1.00000
GO:0120111	neuron projection cytoplasm	18	2	1.05	1.00000
GO:0031984	organelle subcompartment	887	63	51.55	1.00000
GO:0031985	Golgi cisterna	101	2	5.87	1.00000
GO:1902493	acetyltransferase complex	77	1	4.48	1.00000
GO:0120114	Sm-like protein family complex	49	4	2.85	1.00000
GO:1902495	transmembrane transporter complex	347	13	20.17	1.00000
GO:0101031	chaperone complex	7	7	0.41	1.00000
GO:0031970	organelle envelope lumen	67	10	3.89	1.00000
GO:0043226	organelle	11049	768	642.18	1.00000
GO:0031974	membrane-enclosed lumen	1923	149	111.77	1.00000
GO:0043227	membrane-bounded organelle	9736	620	565.87	1.00000
GO:0031975	envelope	829	91	48.18	1.00000
GO:0043228	non-membrane-bounded organelle	3431	290	199.41	1.00000
GO:0043229	intracellular organelle	10465	744	608.24	1.00000
GO:0098827	endoplasmic reticulum subcompartment	652	54	37.9	1.00000
GO:0031248	protein acetyltransferase complex	77	1	4.48	1.00000
GO:0044217	other organism part	67	2	3.89	1.00000
GO:0045240	dihydrolipoyl dehydrogenase complex	5	1	0.29	1.00000
GO:0036477	somatodendritic compartment	477	31	27.72	1.00000
GO:0043230	extracellular organelle	765	82	44.46	1.00000
GO:0061645	endocytic patch	5	1	0.29	1.00000
GO:0043232	intracellular non-membrane-bounded organelle	3430	290	199.36	1.00000
GO:0043233	organelle lumen	1923	149	111.77	1.00000
GO:0060293	germ plasm	20	5	1.16	1.00000
GO:0032421	stereocilium bundle	77	5	4.48	1.00000
GO:0048475	coated membrane	79	20	4.59	1.00000
GO:0030427	site of polarized growth	103	4	5.99	1.00000
GO:0031414	N-terminal protein acetyltransferase complex	7	1	0.41	1.00000
GO:0043596	nuclear replication fork	30	1	1.74	1.00000
GO:0038201	TOR complex	15	1	0.87	1.00000
GO:1902911	protein kinase complex	57	3	3.31	1.00000
GO:0098984	neuron to neuron synapse	124	8	7.21	1.00000
GO:0150034	distal axon	159	10	9.24	1.00000
GO:0035097	histone methyltransferase complex	52	3	3.02	1.00000
GO:0031094	platelet dense tubular network	2	1	0.12	1.00000
GO:0000803	sex chromosome	10	1	0.58	1.00000
GO:0000805	X chromosome	5	1	0.29	1.00000
GO:0098800	inner mitochondrial membrane protein complex	55	12	3.2	1.00000
GO:0098802	plasma membrane signaling receptor complex	129	2	7.5	1.00000
GO:0098803	respiratory chain complex	32	9	1.86	1.00000
GO:1904949	ATPase complex	82	5	4.77	1.00000
GO:0070993	translation preinitiation complex	17	5	0.99	1.00000
GO:0070822	Sin3-type complex	12	1	0.7	1.00000
GO:0031903	microbody membrane	42	2	2.44	1.00000
GO:0031907	microbody lumen	20	3	1.16	1.00000
GO:0071256	translocon complex	1	1	0.06	1.00000
GO:0070603	SWI/SNF superfamily-type complex	56	3	3.25	1.00000
GO:0032589	neuron projection membrane	81	4	4.71	1.00000
GO:0030062	mitochondrial tricarboxylic acid cycle enzyme complex	5	2	0.29	1.00000
GO:0098590	plasma membrane region	904	56	52.54	1.00000
GO:1903561	extracellular vesicle	606	79	35.22	1.00000
GO:1990204	oxidoreductase complex	60	14	3.49	1.00000
GO:0000428	DNA-directed RNA polymerase complex	91	1	5.29	1.00000
GO:0012510	trans-Golgi network transport vesicle membrane	8	1	0.46	1.00000
GO:0042583	chromaffin granule	11	2	0.64	1.00000
GO:0036056	filtration diaphragm	5	1	0.29	1.00000
GO:0042588	zymogen granule	40	2	2.32	1.00000
GO:0030055	cell-substrate junction	138	16	8.02	1.00000
GO:1902554	serine/threonine protein kinase complex	56	3	3.25	1.00000
GO:0042579	microbody	133	14	7.73	1.00000
GO:0000109	nucleotide-excision repair complex	10	0	0.58	1.00000
GO:0000110	nucleotide-excision repair factor 1 complex	5	0	0.29	1.00000
GO:0000120	RNA polymerase I transcription regulator complex	2	0	0.12	1.00000
GO:0000123	histone acetyltransferase complex	52	0	3.02	1.00000
GO:0000124	SAGA complex	7	0	0.41	1.00000
GO:0000138	Golgi trans cisterna	1	0	0.06	1.00000
GO:0000152	nuclear ubiquitin ligase complex	34	0	1.98	1.00000
GO:0000159	protein phosphatase type 2A complex	2	0	0.12	1.00000
GO:0000172	ribonuclease MRP complex	2	0	0.12	1.00000
GO:0000176	nuclear exosome (RNase complex)	4	0	0.23	1.00000
GO:0000177	cytoplasmic exosome (RNase complex)	4	0	0.23	1.00000
GO:0000178	exosome (RNase complex)	13	0	0.76	1.00000
GO:0000214	tRNA-intron endonuclease complex	2	0	0.12	1.00000
GO:0000235	astral microtubule	2	0	0.12	1.00000
GO:0000262	mitochondrial chromosome	1	0	0.06	1.00000
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	11	0	0.64	1.00000
GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	1	0	0.06	1.00000
GO:0000313	organellar ribosome	30	0	1.74	1.00000
GO:0000314	organellar small ribosomal subunit	13	0	0.76	1.00000
GO:0000315	organellar large ribosomal subunit	11	0	0.64	1.00000
GO:0000322	storage vacuole	2	0	0.12	1.00000
GO:0000324	fungal-type vacuole	2	0	0.12	1.00000
GO:0000325	plant-type vacuole	3	0	0.17	1.00000
GO:0000329	fungal-type vacuole membrane	2	0	0.12	1.00000
GO:0000347	THO complex	7	0	0.41	1.00000
GO:0000407	phagophore assembly site	17	0	0.99	1.00000
GO:0000439	transcription factor TFIIH core complex	2	0	0.12	1.00000
GO:0000444	MIS12/MIND type complex	2	0	0.12	1.00000
GO:0000445	THO complex part of transcription export complex	7	0	0.41	1.00000
GO:0000500	RNA polymerase I upstream activating factor complex	1	0	0.06	1.00000
GO:0000795	synaptonemal complex	18	0	1.05	1.00000
GO:0000796	condensin complex	17	0	0.99	1.00000
GO:0000800	lateral element	2	0	0.12	1.00000
GO:0000801	central element	3	0	0.17	1.00000
GO:0000802	transverse filament	1	0	0.06	1.00000
GO:0000806	Y chromosome	1	0	0.06	1.00000
GO:0000808	origin recognition complex	8	0	0.46	1.00000
GO:0000835	ER ubiquitin ligase complex	1	0	0.06	1.00000
GO:0000836	Hrd1p ubiquitin ligase complex	1	0	0.06	1.00000
GO:0000930	gamma-tubulin complex	11	0	0.64	1.00000
GO:0000931	gamma-tubulin ring complex	5	0	0.29	1.00000
GO:0000935	division septum	1	0	0.06	1.00000
GO:0000939	inner kinetochore	2	0	0.12	1.00000
GO:0000940	outer kinetochore	19	0	1.1	1.00000
GO:0000943	retrotransposon nucleocapsid	50	0	2.91	1.00000
GO:0001411	hyphal tip	2	0	0.12	1.00000
GO:0001518	voltage-gated sodium channel complex	6	0	0.35	1.00000
GO:0001527	microfibril	3	0	0.17	1.00000
GO:0001534	radial spoke	2	0	0.12	1.00000
GO:0001673	male germ cell nucleus	8	0	0.46	1.00000
GO:0001674	female germ cell nucleus	8	0	0.46	1.00000
GO:0001739	sex chromatin	2	0	0.12	1.00000
GO:0001741	XY body	4	0	0.23	1.00000
GO:0001772	immunological synapse	3	0	0.17	1.00000
GO:0001931	uropod	7	0	0.41	1.00000
GO:0001939	female pronucleus	2	0	0.12	1.00000
GO:0001940	male pronucleus	2	0	0.12	1.00000
GO:0002080	acrosomal membrane	14	0	0.81	1.00000
GO:0002116	semaphorin receptor complex	10	0	0.58	1.00000
GO:0002133	polycystin complex	3	0	0.17	1.00000
GO:0002139	stereocilia coupling link	4	0	0.23	1.00000
GO:0002141	stereocilia ankle link	4	0	0.23	1.00000
GO:0002142	stereocilia ankle link complex	4	0	0.23	1.00000
GO:0002177	manchette	2	0	0.12	1.00000
GO:0002178	palmitoyltransferase complex	4	0	0.23	1.00000
GO:0002189	ribose phosphate diphosphokinase complex	2	0	0.12	1.00000
GO:0002947	tumor necrosis factor receptor superfamily complex	1	0	0.06	1.00000
GO:0005577	fibrinogen complex	1	0	0.06	1.00000
GO:0005583	fibrillar collagen trimer	12	0	0.7	1.00000
GO:0005585	collagen type II trimer	1	0	0.06	1.00000
GO:0005586	collagen type III trimer	2	0	0.12	1.00000
GO:0005587	collagen type IV trimer	3	0	0.17	1.00000
GO:0005588	collagen type V trimer	1	0	0.06	1.00000
GO:0005589	collagen type VI trimer	5	0	0.29	1.00000
GO:0005590	collagen type VII trimer	4	0	0.23	1.00000
GO:0005593	FACIT collagen trimer	10	0	0.58	1.00000
GO:0005595	collagen type XII trimer	10	0	0.58	1.00000
GO:0005606	laminin-1 complex	8	0	0.46	1.00000
GO:0005607	laminin-2 complex	2	0	0.12	1.00000
GO:0005608	laminin-3 complex	4	0	0.23	1.00000
GO:0005610	laminin-5 complex	1	0	0.06	1.00000
GO:0005614	interstitial matrix	14	0	0.81	1.00000
GO:0005642	annulate lamellae	2	0	0.12	1.00000
GO:0005655	nucleolar ribonuclease P complex	3	0	0.17	1.00000
GO:0005658	alpha DNA polymerase:primase complex	3	0	0.17	1.00000
GO:0005663	DNA replication factor C complex	5	0	0.29	1.00000
GO:0005664	nuclear origin of replication recognition complex	8	0	0.46	1.00000
GO:0005665	RNA polymerase II, core complex	13	0	0.76	1.00000
GO:0005666	RNA polymerase III complex	14	0	0.81	1.00000
GO:0005669	transcription factor TFIID complex	20	0	1.16	1.00000
GO:0005672	transcription factor TFIIA complex	2	0	0.12	1.00000
GO:0005673	transcription factor TFIIE complex	1	0	0.06	1.00000
GO:0005674	transcription factor TFIIF complex	1	0	0.06	1.00000
GO:0005675	transcription factor TFIIH holo complex	12	0	0.7	1.00000
GO:0005677	chromatin silencing complex	4	0	0.23	1.00000
GO:0005680	anaphase-promoting complex	21	0	1.22	1.00000
GO:0005682	U5 snRNP	6	0	0.35	1.00000
GO:0005683	U7 snRNP	5	0	0.29	1.00000
GO:0005684	U2-type spliceosomal complex	1	0	0.06	1.00000
GO:0005686	U2 snRNP	3	0	0.17	1.00000
GO:0005697	telomerase holoenzyme complex	5	0	0.29	1.00000
GO:0005712	chiasma	2	0	0.12	1.00000
GO:0005726	perichromatin fibrils	4	0	0.23	1.00000
GO:0005727	extrachromosomal circular DNA	5	0	0.29	1.00000
GO:0005731	nucleolus organizer region	2	0	0.12	1.00000
GO:0005736	RNA polymerase I complex	11	0	0.64	1.00000
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	6	0	0.35	1.00000
GO:0005751	mitochondrial respiratory chain complex IV	3	0	0.17	1.00000
GO:0005757	mitochondrial permeability transition pore complex	1	0	0.06	1.00000
GO:0005760	gamma DNA polymerase complex	3	0	0.17	1.00000
GO:0005761	mitochondrial ribosome	30	0	1.74	1.00000
GO:0005762	mitochondrial large ribosomal subunit	11	0	0.64	1.00000
GO:0005763	mitochondrial small ribosomal subunit	13	0	0.76	1.00000
GO:0005766	primary lysosome	1	0	0.06	1.00000
GO:0005767	secondary lysosome	1	0	0.06	1.00000
GO:0005771	multivesicular body	23	0	1.34	1.00000
GO:0005785	signal recognition particle receptor complex	4	0	0.23	1.00000
GO:0005796	Golgi lumen	47	0	2.73	1.00000
GO:0005797	Golgi medial cisterna	8	0	0.46	1.00000
GO:0005801	cis-Golgi network	23	0	1.34	1.00000
GO:0005816	spindle pole body	2	0	0.12	1.00000
GO:0005818	aster	2	0	0.12	1.00000
GO:0005826	actomyosin contractile ring	5	0	0.29	1.00000
GO:0005827	polar microtubule	3	0	0.17	1.00000
GO:0005828	kinetochore microtubule	10	0	0.58	1.00000
GO:0005833	hemoglobin complex	2	0	0.12	1.00000
GO:0005846	nuclear cap binding complex	3	0	0.17	1.00000
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	15	0	0.87	1.00000
GO:0005849	mRNA cleavage factor complex	20	0	1.16	1.00000
GO:0005871	kinesin complex	126	0	7.32	1.00000
GO:0005873	plus-end kinesin complex	1	0	0.06	1.00000
GO:0005883	neurofilament	8	0	0.46	1.00000
GO:0005892	acetylcholine-gated channel complex	41	0	2.38	1.00000
GO:0005895	interleukin-5 receptor complex	1	0	0.06	1.00000
GO:0005915	zonula adherens	5	0	0.29	1.00000
GO:0005918	septate junction	11	0	0.64	1.00000
GO:0005919	pleated septate junction	6	0	0.35	1.00000
GO:0005933	cellular bud	2	0	0.12	1.00000
GO:0005935	cellular bud neck	1	0	0.06	1.00000
GO:0005940	septin ring	1	0	0.06	1.00000
GO:0005942	phosphatidylinositol 3-kinase complex	10	0	0.58	1.00000
GO:0005943	phosphatidylinositol 3-kinase complex, class IA	1	0	0.06	1.00000
GO:0005953	CAAX-protein geranylgeranyltransferase complex	2	0	0.12	1.00000
GO:0005956	protein kinase CK2 complex	2	0	0.12	1.00000
GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	1	0	0.06	1.00000
GO:0005960	glycine cleavage complex	2	0	0.12	1.00000
GO:0005962	mitochondrial isocitrate dehydrogenase complex (NAD+)	1	0	0.06	1.00000
GO:0005964	phosphorylase kinase complex	7	0	0.41	1.00000
GO:0005965	protein farnesyltransferase complex	2	0	0.12	1.00000
GO:0005967	mitochondrial pyruvate dehydrogenase complex	2	0	0.12	1.00000
GO:0005968	Rab-protein geranylgeranyltransferase complex	4	0	0.23	1.00000
GO:0005969	serine-pyruvate aminotransferase complex	2	0	0.12	1.00000
GO:0005971	ribonucleoside-diphosphate reductase complex	1	0	0.06	1.00000
GO:0008024	cyclin/CDK positive transcription elongation factor complex	2	0	0.12	1.00000
GO:0008074	guanylate cyclase complex, soluble	6	0	0.35	1.00000
GO:0008303	caspase complex	7	0	0.41	1.00000
GO:0008328	ionotropic glutamate receptor complex	31	0	1.8	1.00000
GO:0008352	katanin complex	1	0	0.06	1.00000
GO:0008385	IkappaB kinase complex	4	0	0.23	1.00000
GO:0008537	proteasome activator complex	1	0	0.06	1.00000
GO:0008540	proteasome regulatory particle, base subcomplex	6	0	0.35	1.00000
GO:0008622	epsilon DNA polymerase complex	4	0	0.23	1.00000
GO:0008623	CHRAC	1	0	0.06	1.00000
GO:0009277	fungal-type cell wall	6	0	0.35	1.00000
GO:0009288	bacterial-type flagellum	1	0	0.06	1.00000
GO:0009289	pilus	1	0	0.06	1.00000
GO:0009360	DNA polymerase III complex	1	0	0.06	1.00000
GO:0009368	endopeptidase Clp complex	2	0	0.12	1.00000
GO:0009380	excinuclease repair complex	2	0	0.12	1.00000
GO:0009504	cell plate	2	0	0.12	1.00000
GO:0009524	phragmoplast	4	0	0.23	1.00000
GO:0009532	plastid stroma	5	0	0.29	1.00000
GO:0009534	chloroplast thylakoid	5	0	0.29	1.00000
GO:0009535	chloroplast thylakoid membrane	4	0	0.23	1.00000
GO:0009570	chloroplast stroma	5	0	0.29	1.00000
GO:0009579	thylakoid	6	0	0.35	1.00000
GO:0009705	plant-type vacuole membrane	3	0	0.17	1.00000
GO:0010339	external side of cell wall	1	0	0.06	1.00000
GO:0016011	dystroglycan complex	9	0	0.52	1.00000
GO:0016012	sarcoglycan complex	3	0	0.17	1.00000
GO:0016028	rhabdomere	4	0	0.23	1.00000
GO:0016035	zeta DNA polymerase complex	4	0	0.23	1.00000
GO:0016222	procollagen-proline 4-dioxygenase complex	1	0	0.06	1.00000
GO:0016272	prefoldin complex	9	0	0.52	1.00000
GO:0016471	vacuolar proton-transporting V-type ATPase complex	2	0	0.12	1.00000
GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	2	0	0.12	1.00000
GO:0016514	SWI/SNF complex	9	0	0.52	1.00000
GO:0016533	protein kinase 5 complex	2	0	0.12	1.00000
GO:0016590	ACF complex	1	0	0.06	1.00000
GO:0016592	mediator complex	29	0	1.69	1.00000
GO:0016593	Cdc73/Paf1 complex	11	0	0.64	1.00000
GO:0016600	flotillin complex	7	0	0.41	1.00000
GO:0016602	CCAAT-binding factor complex	2	0	0.12	1.00000
GO:0016938	kinesin I complex	5	0	0.29	1.00000
GO:0016939	kinesin II complex	6	0	0.35	1.00000
GO:0017059	serine C-palmitoyltransferase complex	3	0	0.17	1.00000
GO:0017109	glutamate-cysteine ligase complex	4	0	0.23	1.00000
GO:0017117	single-stranded DNA-dependent ATP-dependent DNA helicase complex	8	0	0.46	1.00000
GO:0017119	Golgi transport complex	10	0	0.58	1.00000
GO:0017146	NMDA selective glutamate receptor complex	15	0	0.87	1.00000
GO:0018995	host cellular component	33	0	1.92	1.00000
GO:0019005	SCF ubiquitin ligase complex	32	0	1.86	1.00000
GO:0019008	molybdopterin synthase complex	3	0	0.17	1.00000
GO:0019013	viral nucleocapsid	4	0	0.23	1.00000
GO:0019028	viral capsid	11	0	0.64	1.00000
GO:0019031	viral envelope	2	0	0.12	1.00000
GO:0019907	cyclin-dependent protein kinase activating kinase holoenzyme complex	5	0	0.29	1.00000
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	9	0	0.52	1.00000
GO:0019910	mitochondrial pyruvate dehydrogenase (lipoamide) phosphatase complex	1	0	0.06	1.00000
GO:0020002	host cell plasma membrane	4	0	0.23	1.00000
GO:0020003	symbiont-containing vacuole	3	0	0.17	1.00000
GO:0030008	TRAPP complex	2	0	0.12	1.00000
GO:0030014	CCR4-NOT complex	16	0	0.93	1.00000
GO:0030057	desmosome	4	0	0.23	1.00000
GO:0030061	mitochondrial crista	1	0	0.06	1.00000
GO:0030112	glycocalyx	1	0	0.06	1.00000
GO:0030121	AP-1 adaptor complex	5	0	0.29	1.00000
GO:0030123	AP-3 adaptor complex	5	0	0.29	1.00000
GO:0030288	outer membrane-bounded periplasmic space	2	0	0.12	1.00000
GO:0030289	protein phosphatase 4 complex	2	0	0.12	1.00000
GO:0030428	cell septum	3	0	0.17	1.00000
GO:0030430	host cell cytoplasm	23	0	1.34	1.00000
GO:0030478	actin cap	2	0	0.12	1.00000
GO:0030485	smooth muscle contractile fiber	3	0	0.17	1.00000
GO:0030670	phagocytic vesicle membrane	28	0	1.63	1.00000
GO:0030677	ribonuclease P complex	3	0	0.17	1.00000
GO:0030681	multimeric ribonuclease P complex	3	0	0.17	1.00000
GO:0030684	preribosome	30	0	1.74	1.00000
GO:0030686	90S preribosome	12	0	0.7	1.00000
GO:0030687	preribosome, large subunit precursor	12	0	0.7	1.00000
GO:0030688	preribosome, small subunit precursor	5	0	0.29	1.00000
GO:0030689	Noc complex	8	0	0.46	1.00000
GO:0030690	Noc1p-Noc2p complex	7	0	0.41	1.00000
GO:0030692	Noc4p-Nop14p complex	1	0	0.06	1.00000
GO:0030849	autosome	1	0	0.06	1.00000
GO:0030870	Mre11 complex	3	0	0.17	1.00000
GO:0030874	nucleolar chromatin	2	0	0.12	1.00000
GO:0030893	meiotic cohesin complex	2	0	0.12	1.00000
GO:0030896	checkpoint clamp complex	3	0	0.17	1.00000
GO:0030897	HOPS complex	16	0	0.93	1.00000
GO:0030915	Smc5-Smc6 complex	9	0	0.52	1.00000
GO:0030934	anchoring collagen complex	14	0	0.81	1.00000
GO:0030990	intraciliary transport particle	27	0	1.57	1.00000
GO:0030991	intraciliary transport particle A	16	0	0.93	1.00000
GO:0030992	intraciliary transport particle B	8	0	0.46	1.00000
GO:0031011	Ino80 complex	19	0	1.1	1.00000
GO:0031021	interphase microtubule organizing center	1	0	0.06	1.00000
GO:0031074	nucleocytoplasmic transport complex	2	0	0.12	1.00000
GO:0031082	BLOC complex	22	0	1.28	1.00000
GO:0031083	BLOC-1 complex	15	0	0.87	1.00000
GO:0031084	BLOC-2 complex	5	0	0.29	1.00000
GO:0031085	BLOC-3 complex	2	0	0.12	1.00000
GO:0031088	platelet dense granule membrane	28	0	1.63	1.00000
GO:0031093	platelet alpha granule lumen	9	0	0.52	1.00000
GO:0031211	endoplasmic reticulum palmitoyltransferase complex	3	0	0.17	1.00000
GO:0031213	RSF complex	1	0	0.06	1.00000
GO:0031251	PAN complex	4	0	0.23	1.00000
GO:0031254	cell trailing edge	7	0	0.41	1.00000
GO:0031261	DNA replication preinitiation complex	1	0	0.06	1.00000
GO:0031262	Ndc80 complex	4	0	0.23	1.00000
GO:0031264	death-inducing signaling complex	7	0	0.41	1.00000
GO:0031265	CD95 death-inducing signaling complex	7	0	0.41	1.00000
GO:0031298	replication fork protection complex	1	0	0.06	1.00000
GO:0031312	extrinsic component of organelle membrane	16	0	0.93	1.00000
GO:0031313	extrinsic component of endosome membrane	3	0	0.17	1.00000
GO:0031314	extrinsic component of mitochondrial inner membrane	5	0	0.29	1.00000
GO:0031417	NatC complex	6	0	0.35	1.00000
