GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0003939	L-iditol 2-dehydrogenase activity	3	1	0.16	0.15408
GO:0044020	histone H4R3 methyltransferase activity	3	1	0.16	0.15408
GO:0019948	SUMO activating enzyme activity	3	1	0.16	0.15408
GO:0052832	inositol monophosphate 3-phosphatase activity	3	1	0.16	0.15408
GO:0052833	inositol monophosphate 4-phosphatase activity	3	1	0.16	0.15408
GO:0008190	eukaryotic initiation factor 4E binding	3	1	0.16	0.15408
GO:0004703	G protein-coupled receptor kinase activity	3	1	0.16	0.15408
GO:0047021	15-hydroxyprostaglandin dehydrogenase (NADP+) activity	3	1	0.16	0.15408
GO:0070411	I-SMAD binding	3	1	0.16	0.15408
GO:0050998	nitric-oxide synthase binding	3	1	0.16	0.15408
GO:0004322	ferroxidase activity	3	1	0.16	0.15408
GO:0004347	glucose-6-phosphate isomerase activity	3	1	0.16	0.15408
GO:0019153	protein-disulfide reductase (glutathione) activity	3	1	0.16	0.15408
GO:0004814	arginine-tRNA ligase activity	3	1	0.16	0.15408
GO:0004830	tryptophan-tRNA ligase activity	3	1	0.16	0.15408
GO:0030942	endoplasmic reticulum signal peptide binding	3	1	0.16	0.15408
GO:0004427	inorganic diphosphate phosphatase activity	3	1	0.16	0.15408
GO:0017089	glycolipid transfer activity	3	1	0.16	0.15408
GO:0004510	tryptophan 5-monooxygenase activity	3	1	0.16	0.15408
GO:0086080	protein binding involved in heterotypic cell-cell adhesion	3	1	0.16	0.15408
GO:0043522	leucine zipper domain binding	3	1	0.16	0.15408
GO:0048027	mRNA 5'-UTR binding	3	1	0.16	0.15408
GO:0004505	phenylalanine 4-monooxygenase activity	3	1	0.16	0.15408
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	3	1	0.16	0.15408
GO:0004070	aspartate carbamoyltransferase activity	3	1	0.16	0.15408
GO:0004074	biliverdin reductase (NAD(P)+) activity	3	1	0.16	0.15408
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	3	1	0.16	0.15408
GO:0004165	delta(3)-delta(2)-enoyl-CoA isomerase activity	3	1	0.16	0.15408
GO:0004151	dihydroorotase activity	3	1	0.16	0.15408
GO:0001618	virus receptor activity	3	1	0.16	0.15408
GO:0004122	cystathionine beta-synthase activity	3	1	0.16	0.15408
GO:0004124	cysteine synthase activity	3	1	0.16	0.15408
GO:0004634	phosphopyruvate hydratase activity	3	1	0.16	0.15408
GO:0030292	protein tyrosine kinase inhibitor activity	3	1	0.16	0.15408
GO:0004609	phosphatidylserine decarboxylase activity	3	1	0.16	0.15408
GO:0050221	prostaglandin-E2 9-reductase activity	3	1	0.16	0.15408
GO:0030274	LIM domain binding	3	1	0.16	0.15408
GO:0042805	actinin binding	27	2	1.46	0.15412
GO:0051010	microtubule plus-end binding	13	2	0.71	0.15454
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	13	2	0.71	0.15454
GO:0017080	sodium channel regulator activity	13	2	0.71	0.15454
GO:0004673	protein histidine kinase activity	13	2	0.71	0.15454
GO:0004622	lysophospholipase activity	13	2	0.71	0.15454
GO:0035091	phosphatidylinositol binding	172	15	9.33	0.16160
GO:0019904	protein domain specific binding	403	24	21.86	0.16630
GO:0030674	protein-macromolecule adaptor activity	111	11	6.02	0.16865
GO:0003995	acyl-CoA dehydrogenase activity	16	4	0.87	0.17363
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)] activity	14	2	0.76	0.17413
GO:0004180	carboxypeptidase activity	55	5	2.98	0.17688
GO:0051427	hormone receptor binding	46	5	2.5	0.19156
GO:0003990	acetylcholinesterase activity	15	2	0.81	0.19409
GO:0042605	peptide antigen binding	15	2	0.81	0.19409
GO:0016868	intramolecular transferase activity, phosphotransferases	9	5	0.49	0.19931
GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	10	5	0.54	0.19932
GO:0004300	enoyl-CoA hydratase activity	5	2	0.27	0.19981
GO:0004559	alpha-mannosidase activity	9	2	0.49	0.19985
GO:0008460	dTDP-glucose 4,6-dehydratase activity	4	1	0.22	0.19997
GO:0003958	NADPH-hemoprotein reductase activity	4	1	0.22	0.19997
GO:0008474	palmitoyl-(protein) hydrolase activity	4	1	0.22	0.19997
GO:0008422	beta-glucosidase activity	4	1	0.22	0.19997
GO:0004767	sphingomyelin phosphodiesterase activity	4	1	0.22	0.19997
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	4	1	0.22	0.19997
GO:0030742	GTP-dependent protein binding	4	1	0.22	0.19997
GO:0003696	satellite DNA binding	4	1	0.22	0.19997
GO:0016618	hydroxypyruvate reductase activity	4	1	0.22	0.19997
GO:0004596	peptide alpha-N-acetyltransferase activity	4	1	0.22	0.19997
GO:0004475	mannose-1-phosphate guanylyltransferase (GTP) activity	4	1	0.22	0.19997
GO:0016207	4-coumarate-CoA ligase activity	4	1	0.22	0.19997
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	4	1	0.22	0.19997
GO:0060002	plus-end directed microfilament motor activity	4	1	0.22	0.19997
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	4	1	0.22	0.19997
GO:0004692	cGMP-dependent protein kinase activity	4	1	0.22	0.19997
GO:0045294	alpha-catenin binding	4	1	0.22	0.19997
GO:0004128	cytochrome-b5 reductase activity, acting on NAD(P)H	4	1	0.22	0.19997
GO:0030623	U5 snRNA binding	4	1	0.22	0.19997
GO:0043008	ATP-dependent protein binding	4	1	0.22	0.19997
GO:0030267	glyoxylate reductase (NADP+) activity	4	1	0.22	0.19997
GO:0051428	peptide hormone receptor binding	4	1	0.22	0.19997
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	189	38	10.25	0.20196
GO:0003727	single-stranded RNA binding	47	9	2.55	0.20446
GO:0005518	collagen binding	58	5	3.15	0.20535
GO:0004721	phosphoprotein phosphatase activity	174	10	9.44	0.20679
GO:0016595	glutamate binding	16	2	0.87	0.21431
GO:0070412	R-SMAD binding	16	2	0.87	0.21431
GO:0005506	iron ion binding	257	19	13.94	0.23444
GO:0004712	protein serine/threonine/tyrosine kinase activity	31	3	1.68	0.23463
GO:0005542	folic acid binding	17	2	0.92	0.23471
GO:0016755	aminoacyltransferase activity	576	13	31.25	0.24139
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	27	9	1.46	0.24195
GO:0004029	aldehyde dehydrogenase (NAD+) activity	7	3	0.38	0.24299
GO:0008603	cAMP-dependent protein kinase regulator activity	14	2	0.76	0.24327
GO:0008494	translation activator activity	5	1	0.27	0.24338
GO:0051538	3 iron, 4 sulfur cluster binding	5	1	0.27	0.24338
GO:0008456	alpha-N-acetylgalactosaminidase activity	5	1	0.27	0.24338
GO:0047498	calcium-dependent phospholipase A2 activity	5	1	0.27	0.24338
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	5	1	0.27	0.24338
GO:0004791	thioredoxin-disulfide reductase (NADP) activity	5	1	0.27	0.24338
GO:0036131	prostaglandin D2 11-ketoreductase activity	5	1	0.27	0.24338
GO:0005168	neurotrophin TRKA receptor binding	5	1	0.27	0.24338
GO:0009374	biotin binding	5	1	0.27	0.24338
GO:0047017	prostaglandin-F synthase activity	5	1	0.27	0.24338
GO:0051787	misfolded protein binding	5	1	0.27	0.24338
GO:0001530	lipopolysaccharide binding	5	1	0.27	0.24338
GO:0004474	malate synthase activity	5	1	0.27	0.24338
GO:0035438	cyclic-di-GMP binding	5	1	0.27	0.24338
GO:0004449	isocitrate dehydrogenase (NAD+) activity	5	1	0.27	0.24338
GO:0004028	3-chloroallyl aldehyde dehydrogenase activity	5	1	0.27	0.24338
GO:0004691	cAMP-dependent protein kinase activity	5	1	0.27	0.24338
GO:0015095	magnesium ion transmembrane transporter activity	5	1	0.27	0.24338
GO:0004677	DNA-dependent protein kinase activity	5	1	0.27	0.24338
GO:0035255	ionotropic glutamate receptor binding	5	1	0.27	0.24338
GO:0061507	2',3'-cyclic GMP-AMP binding	5	1	0.27	0.24338
GO:0016837	carbon-oxygen lyase activity, acting on polysaccharides	5	1	0.27	0.24338
GO:0015035	protein-disulfide reductase activity	37	5	2.01	0.24936
GO:0048306	calcium-dependent protein binding	32	3	1.74	0.25014
GO:0016594	glycine binding	18	2	0.98	0.25522
GO:0005179	hormone activity	18	2	0.98	0.25522
GO:0051879	Hsp90 protein binding	18	2	0.98	0.25522
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	298	17	16.17	0.25623
GO:0004683	calmodulin-dependent protein kinase activity	33	3	1.79	0.26501
GO:0004197	cysteine-type endopeptidase activity	76	6	4.12	0.26596
GO:0016836	hydro-lyase activity	50	14	2.71	0.27186
GO:0030331	nuclear estrogen receptor binding	19	2	1.03	0.27575
GO:0008307	structural constituent of muscle	19	2	1.03	0.27575
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	27	12	1.46	0.28209
GO:0051536	iron-sulfur cluster binding	75	13	4.07	0.28246
GO:0016741	transferase activity, transferring one-carbon groups	320	26	17.36	0.28251
GO:0043274	phospholipase binding	6	1	0.33	0.28444
GO:0019865	immunoglobulin binding	6	1	0.33	0.28444
GO:0008430	selenium binding	6	1	0.33	0.28444
GO:0005047	signal recognition particle binding	6	1	0.33	0.28444
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	6	1	0.33	0.28444
GO:0004348	glucosylceramidase activity	6	1	0.33	0.28444
GO:0047677	arachidonate 8(R)-lipoxygenase activity	6	1	0.33	0.28444
GO:0003680	minor groove of adenine-thymine-rich DNA binding	6	1	0.33	0.28444
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	6	1	0.33	0.28444
GO:0004090	carbonyl reductase (NADPH) activity	6	1	0.33	0.28444
GO:0050129	N-formylglutamate deformylase activity	6	1	0.33	0.28444
GO:0005388	P-type calcium transporter activity	6	1	0.33	0.28444
GO:0004144	diacylglycerol O-acyltransferase activity	6	1	0.33	0.28444
GO:0004687	myosin light chain kinase activity	6	1	0.33	0.28444
GO:0004630	phospholipase D activity	6	1	0.33	0.28444
GO:0030971	receptor tyrosine kinase binding	35	3	1.9	0.29502
GO:0030507	spectrin binding	35	3	1.9	0.29502
GO:0031435	mitogen-activated protein kinase kinase kinase binding	20	2	1.08	0.29625
GO:0008236	serine-type peptidase activity	271	12	14.7	0.29770
GO:0072341	modified amino acid binding	68	6	3.69	0.29836
GO:0004550	nucleoside diphosphate kinase activity	21	2	1.14	0.31666
GO:0060089	molecular transducer activity	1467	23	79.58	0.31786
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	151	20	8.19	0.32030
GO:0030246	carbohydrate binding	307	19	16.65	0.32064
GO:0005528	FK506 binding	7	1	0.38	0.32327
GO:0034450	ubiquitin-ubiquitin ligase activity	7	1	0.38	0.32327
GO:0001784	phosphotyrosine residue binding	7	1	0.38	0.32327
GO:0031404	chloride ion binding	7	1	0.38	0.32327
GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	7	1	0.38	0.32327
GO:0004095	carnitine O-palmitoyltransferase activity	7	1	0.38	0.32327
GO:0048156	tau protein binding	7	1	0.38	0.32327
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	7	1	0.38	0.32327
GO:0043024	ribosomal small subunit binding	7	1	0.38	0.32327
GO:0035615	clathrin adaptor activity	7	1	0.38	0.32327
GO:0030283	testosterone dehydrogenase [NAD(P)] activity	7	1	0.38	0.32327
GO:0004623	phospholipase A2 activity	27	3	1.46	0.33661
GO:0048487	beta-tubulin binding	23	2	1.25	0.35700
GO:0015175	neutral L-amino acid transmembrane transporter activity	23	2	1.25	0.35700
GO:0016742	hydroxymethyl-, formyl- and related transferase activity	19	6	1.03	0.35874
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	8	1	0.43	0.35999
GO:0005154	epidermal growth factor receptor binding	8	1	0.43	0.35999
GO:0042577	lipid phosphatase activity	8	1	0.43	0.35999
GO:0030955	potassium ion binding	8	1	0.43	0.35999
GO:0008253	5'-nucleotidase activity	8	1	0.43	0.35999
GO:0008200	ion channel inhibitor activity	8	1	0.43	0.35999
GO:0004656	procollagen-proline 4-dioxygenase activity	8	1	0.43	0.35999
GO:0003785	actin monomer binding	8	1	0.43	0.35999
GO:0019789	SUMO transferase activity	8	1	0.43	0.35999
GO:0008312	7S RNA binding	8	1	0.43	0.35999
GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity	8	1	0.43	0.35999
GO:0020037	heme binding	195	12	10.58	0.36876
GO:0004722	protein serine/threonine phosphatase activity	27	4	1.46	0.37601
GO:0034185	apolipoprotein binding	24	2	1.3	0.37686
GO:0008483	transaminase activity	30	11	1.63	0.39204
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	65	11	3.53	0.39261
GO:0008641	ubiquitin-like modifier activating enzyme activity	12	2	0.65	0.39447
GO:0000166	nucleotide binding	2910	255	157.86	0.39460
GO:0005095	GTPase inhibitor activity	9	1	0.49	0.39472
GO:0008432	JUN kinase binding	9	1	0.49	0.39472
GO:0008020	G protein-coupled photoreceptor activity	9	1	0.49	0.39472
GO:0070410	co-SMAD binding	9	1	0.49	0.39472
GO:0004862	cAMP-dependent protein kinase inhibitor activity	9	1	0.49	0.39472
GO:0070064	proline-rich region binding	9	1	0.49	0.39472
GO:0004957	prostaglandin E receptor activity	9	1	0.49	0.39472
GO:0010314	phosphatidylinositol-5-phosphate binding	9	1	0.49	0.39472
GO:0017075	syntaxin-1 binding	9	1	0.49	0.39472
GO:0030515	snoRNA binding	9	1	0.49	0.39472
GO:0004051	arachidonate 5-lipoxygenase activity	9	1	0.49	0.39472
GO:0004089	carbonate dehydratase activity	9	1	0.49	0.39472
GO:0051371	muscle alpha-actinin binding	9	1	0.49	0.39472
GO:0070742	C2H2 zinc finger domain binding	9	1	0.49	0.39472
GO:0042165	neurotransmitter binding	40	2	2.17	0.39493
GO:0030247	polysaccharide binding	25	2	1.36	0.39646
GO:0005080	protein kinase C binding	25	2	1.36	0.39646
GO:0030552	cAMP binding	25	2	1.36	0.39646
GO:0015020	glucuronosyltransferase activity	25	2	1.36	0.39646
GO:0005215	transporter activity	1480	48	80.28	0.40579
GO:0008168	methyltransferase activity	304	20	16.49	0.41252
GO:0019239	deaminase activity	34	5	1.84	0.42672
GO:0008469	histone arginine N-methyltransferase activity	10	1	0.54	0.42757
GO:0044548	S100 protein binding	10	1	0.54	0.42757
GO:0005078	MAP-kinase scaffold activity	10	1	0.54	0.42757
GO:0015278	calcium-release channel activity	10	1	0.54	0.42757
GO:0008198	ferrous iron binding	10	1	0.54	0.42757
GO:0052598	histamine oxidase activity	10	1	0.54	0.42757
GO:0052599	methylputrescine oxidase activity	10	1	0.54	0.42757
GO:0033781	cholesterol 24-hydroxylase activity	10	1	0.54	0.42757
GO:0034236	protein kinase A catalytic subunit binding	10	1	0.54	0.42757
GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	10	1	0.54	0.42757
GO:0052600	propane-1,3-diamine oxidase activity	10	1	0.54	0.42757
GO:0004503	tyrosinase activity	10	1	0.54	0.42757
GO:0019888	protein phosphatase regulator activity	27	2	1.46	0.43475
GO:0070330	aromatase activity	27	2	1.46	0.43475
GO:0010181	FMN binding	27	2	1.46	0.43475
GO:0004222	metalloendopeptidase activity	259	15	14.05	0.43496
GO:0046332	SMAD binding	46	5	2.5	0.45238
GO:0003950	NAD+ ADP-ribosyltransferase activity	28	2	1.52	0.45340
GO:0032041	NAD-dependent histone H3K14 deacetylase activity	11	1	0.6	0.45864
GO:0046970	NAD-dependent histone H4K16 deacetylase activity	11	1	0.6	0.45864
GO:0043015	gamma-tubulin binding	11	1	0.6	0.45864
GO:0004715	non-membrane spanning protein tyrosine kinase activity	46	3	2.5	0.45867
GO:0097372	NAD-dependent histone H3K18 deacetylase activity	12	1	0.65	0.48802
GO:0030976	thiamine pyrophosphate binding	12	1	0.65	0.48802
GO:0004467	long-chain fatty acid-CoA ligase activity	12	1	0.65	0.48802
GO:0004560	alpha-L-fucosidase activity	12	1	0.65	0.48802
GO:0046969	NAD-dependent histone H3K9 deacetylase activity	12	1	0.65	0.48802
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	12	1	0.65	0.48802
GO:0001642	group III metabotropic glutamate receptor activity	12	1	0.65	0.48802
GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	12	1	0.65	0.48802
GO:0008331	high voltage-gated calcium channel activity	12	1	0.65	0.48802
GO:0042277	peptide binding	146	11	7.92	0.50027
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	50	6	2.71	0.50559
GO:0005041	low-density lipoprotein particle receptor activity	13	1	0.71	0.51581
GO:0043560	insulin receptor substrate binding	13	1	0.71	0.51581
GO:0070273	phosphatidylinositol-4-phosphate binding	13	1	0.71	0.51581
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	13	1	0.71	0.51581
GO:0097367	carbohydrate derivative binding	3024	224	164.04	0.51835
GO:0046872	metal ion binding	5578	259	302.59	0.53244
GO:0005178	integrin binding	89	5	4.83	0.53334
GO:0016831	carboxy-lyase activity	41	7	2.22	0.53857
GO:0008092	cytoskeletal protein binding	685	92	37.16	0.54206
GO:0051059	NF-kappaB binding	14	1	0.76	0.54210
GO:0004708	MAP kinase kinase activity	14	1	0.76	0.54210
GO:0042043	neurexin family protein binding	14	1	0.76	0.54210
GO:0070628	proteasome binding	14	1	0.76	0.54210
GO:0005543	phospholipid binding	269	24	14.59	0.54596
GO:0008233	peptidase activity	1391	73	75.46	0.55544
GO:0019899	enzyme binding	962	54	52.19	0.55621
GO:0047442	17-alpha-hydroxyprogesterone aldolase activity	34	2	1.84	0.55732
GO:0004508	steroid 17-alpha-monooxygenase activity	34	2	1.84	0.55732
GO:0048029	monosaccharide binding	77	4	4.18	0.55750
GO:0016835	carbon-oxygen lyase activity	76	18	4.12	0.56199
GO:0031434	mitogen-activated protein kinase kinase binding	15	1	0.81	0.56696
GO:0008519	ammonium transmembrane transporter activity	15	1	0.81	0.56696
GO:0043325	phosphatidylinositol-3,4-bisphosphate binding	15	1	0.81	0.56696
GO:0030492	hemoglobin binding	15	1	0.81	0.56696
GO:0030169	low-density lipoprotein particle binding	15	1	0.81	0.56696
GO:0004129	cytochrome-c oxidase activity	15	1	0.81	0.56696
GO:0008061	chitin binding	75	4	4.07	0.58592
GO:0009378	four-way junction helicase activity	16	1	0.87	0.59047
GO:0030553	cGMP binding	16	1	0.87	0.59047
GO:0019706	protein-cysteine S-palmitoyltransferase activity	16	1	0.87	0.59047
GO:0016790	thiolester hydrolase activity	61	5	3.31	0.59081
GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	28	8	1.52	0.61036
GO:0035254	glutamate receptor binding	22	2	1.19	0.61243
GO:0030276	clathrin binding	24	2	1.3	0.61247
GO:0008395	steroid hydroxylase activity	51	3	2.77	0.61264
GO:0008131	primary amine oxidase activity	17	1	0.92	0.61270
GO:0004000	adenosine deaminase activity	17	1	0.92	0.61270
GO:0005484	SNAP receptor activity	17	1	0.92	0.61270
GO:0043531	ADP binding	38	2	2.06	0.61838
GO:0002162	dystroglycan binding	18	1	0.98	0.63373
GO:0030374	nuclear receptor coactivator activity	18	1	0.98	0.63373
GO:0030159	signaling receptor complex adaptor activity	18	1	0.98	0.63373
GO:0050681	nuclear androgen receptor binding	18	1	0.98	0.63373
GO:0003823	antigen binding	34	3	1.84	0.65318
GO:0005432	calcium:sodium antiporter activity	19	1	1.03	0.65362
GO:0030544	Hsp70 protein binding	19	1	1.03	0.65362
GO:0051864	histone H3K36 demethylase activity	19	1	1.03	0.65362
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	19	1	1.03	0.65362
GO:0016757	glycosyltransferase activity	322	18	17.47	0.67220
GO:0019208	phosphatase regulator activity	47	3	2.55	0.67223
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	20	1	1.08	0.67242
GO:0015459	potassium channel regulator activity	20	1	1.08	0.67242
GO:0051861	glycolipid binding	20	1	1.08	0.67242
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	20	1	1.08	0.67242
GO:0008276	protein methyltransferase activity	78	4	4.23	0.67248
GO:0008017	microtubule binding	158	9	8.57	0.67616
GO:0008047	enzyme activator activity	393	13	21.32	0.67704
GO:0031418	L-ascorbic acid binding	43	2	2.33	0.68532
GO:0004879	nuclear receptor activity	21	1	1.14	0.69021
GO:0005246	calcium channel regulator activity	21	1	1.14	0.69021
GO:0070008	serine-type exopeptidase activity	21	1	1.14	0.69021
GO:0004568	chitinase activity	21	1	1.14	0.69021
GO:0043425	bHLH transcription factor binding	21	1	1.14	0.69021
GO:0051087	protein-folding chaperone binding	40	2	2.17	0.69022
GO:0008171	O-methyltransferase activity	28	3	1.52	0.70644
GO:0043236	laminin binding	22	1	1.19	0.70704
GO:0071889	14-3-3 protein binding	22	1	1.19	0.70704
GO:0004563	beta-N-acetylhexosaminidase activity	22	1	1.19	0.70704
GO:0004435	phosphatidylinositol phospholipase C activity	22	1	1.19	0.70704
GO:0003707	nuclear steroid receptor activity	22	1	1.19	0.70704
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	225	13	12.21	0.72258
GO:0016881	acid-amino acid ligase activity	76	7	4.12	0.72812
GO:0017022	myosin binding	35	3	1.9	0.73751
GO:0004745	NAD-retinol dehydrogenase activity	24	1	1.3	0.73799
GO:0019901	protein kinase binding	381	20	20.67	0.74169
GO:0015631	tubulin binding	202	12	10.96	0.75174
GO:0042625	ATPase-coupled ion transmembrane transporter activity	35	2	1.9	0.75207
GO:0043621	protein self-association	25	1	1.36	0.75223
GO:0044325	transmembrane transporter binding	49	2	2.66	0.75259
GO:1901681	sulfur compound binding	187	8	10.14	0.75285
GO:0008242	omega peptidase activity	39	5	2.12	0.76457
GO:0015485	cholesterol binding	26	1	1.41	0.76568
GO:0003824	catalytic activity	9191	600	498.58	0.77558
GO:0004672	protein kinase activity	835	35	45.3	0.77674
GO:0042169	SH2 domain binding	27	1	1.46	0.77841
GO:0001540	amyloid-beta binding	27	1	1.46	0.77841
GO:0015103	inorganic anion transmembrane transporter activity	122	3	6.62	0.77946
GO:0003697	single-stranded DNA binding	75	3	4.07	0.78045
GO:0031625	ubiquitin protein ligase binding	144	6	7.81	0.79958
GO:0004601	peroxidase activity	54	7	2.93	0.80035
GO:0019902	phosphatase binding	116	7	6.29	0.80144
GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	35	2	1.9	0.80162
GO:0008013	beta-catenin binding	30	1	1.63	0.81260
GO:0032266	phosphatidylinositol-3-phosphate binding	30	1	1.63	0.81260
GO:0005262	calcium channel activity	197	8	10.69	0.81559
GO:0030695	GTPase regulator activity	495	13	26.85	0.81678
GO:0042166	acetylcholine binding	31	1	1.68	0.82278
GO:0008235	metalloexopeptidase activity	58	2	3.15	0.83011
GO:0016404	15-hydroxyprostaglandin dehydrogenase (NAD+) activity	32	1	1.74	0.83241
GO:0016772	transferase activity, transferring phosphorus-containing groups	2564	60	139.09	0.83886
GO:0002020	protease binding	33	1	1.79	0.84152
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	33	1	1.79	0.84152
GO:0017134	fibroblast growth factor binding	33	1	1.79	0.84152
GO:0005044	scavenger receptor activity	132	5	7.16	0.84950
GO:0004520	DNA endonuclease activity	61	2	3.31	0.85062
GO:0016887	ATP hydrolysis activity	552	25	29.94	0.85118
GO:0004252	serine-type endopeptidase activity	244	10	13.24	0.85806
GO:0031419	cobalamin binding	35	1	1.9	0.85827
GO:0016740	transferase activity	4227	166	229.3	0.86038
GO:0004806	triglyceride lipase activity	37	1	2.01	0.87326
GO:0000976	transcription cis-regulatory region binding	168	7	9.11	0.87355
GO:0005216	monoatomic ion channel activity	658	13	35.69	0.87897
GO:0005540	hyaluronic acid binding	38	1	2.06	0.88015
GO:0051117	ATPase binding	38	1	2.06	0.88015
GO:0030165	PDZ domain binding	68	2	3.69	0.88999
GO:0001067	transcription regulatory region nucleic acid binding	262	10	14.21	0.89162
GO:0015078	proton transmembrane transporter activity	69	4	3.74	0.89248
GO:0017147	Wnt-protein binding	40	1	2.17	0.89282
GO:0050839	cell adhesion molecule binding	159	11	8.63	0.89781
GO:0005125	cytokine activity	43	1	2.33	0.90937
GO:0008080	N-acetyltransferase activity	104	3	5.64	0.91456
GO:0003690	double-stranded DNA binding	235	10	12.75	0.91459
GO:0001664	G protein-coupled receptor binding	122	5	6.62	0.91572
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	106	4	5.75	0.91576
GO:0004867	serine-type endopeptidase inhibitor activity	74	2	4.01	0.91583
GO:0003714	transcription corepressor activity	76	2	4.12	0.92309
GO:0005109	frizzled binding	46	1	2.5	0.92336
GO:0015101	organic cation transmembrane transporter activity	47	1	2.55	0.92753
GO:0004386	helicase activity	384	13	20.83	0.92949
GO:0008378	galactosyltransferase activity	48	1	2.6	0.93147
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	78	8	4.23	0.93424
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	49	1	2.66	0.93520
GO:0031593	polyubiquitin modification-dependent protein binding	49	1	2.66	0.93520
GO:0042393	histone binding	109	3	5.91	0.93956
GO:0016787	hydrolase activity	3958	217	214.71	0.93960
GO:0008509	monoatomic anion transmembrane transporter activity	234	6	12.69	0.94247
GO:0016788	hydrolase activity, acting on ester bonds	1408	40	76.38	0.94477
GO:0004497	monooxygenase activity	182	9	9.87	0.94804
GO:0043130	ubiquitin binding	87	2	4.72	0.95355
GO:0004402	histone acetyltransferase activity	55	1	2.98	0.95367
GO:0017124	SH3 domain binding	90	2	4.88	0.95961
GO:0005096	GTPase activator activity	276	9	14.97	0.96664
GO:0042626	ATPase-coupled transmembrane transporter activity	98	3	5.32	0.97038
GO:0003684	damaged DNA binding	68	1	3.69	0.97762
GO:0008324	monoatomic cation transmembrane transporter activity	767	18	41.61	0.97817
GO:0008201	heparin binding	135	3	7.32	0.97963
GO:0016301	kinase activity	1001	54	54.3	0.97979
GO:0003713	transcription coactivator activity	125	3	6.78	0.98195
GO:0017111	ribonucleoside triphosphate phosphatase activity	1125	68	61.03	0.98314
GO:0005509	calcium ion binding	1202	50	65.2	0.98339
GO:0005488	binding	15052	799	816.52	0.98374
GO:0003678	DNA helicase activity	207	4	11.23	0.98464
GO:0035198	miRNA binding	75	1	4.07	0.98487
GO:0008234	cysteine-type peptidase activity	220	9	11.93	0.98606
GO:0046983	protein dimerization activity	818	53	44.37	0.98680
GO:0004725	protein tyrosine phosphatase activity	118	3	6.4	0.98706
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	81	2	4.39	0.98786
GO:0004857	enzyme inhibitor activity	239	8	12.96	0.98800
GO:0003682	chromatin binding	332	11	18.01	0.98828
GO:0008170	N-methyltransferase activity	93	4	5.04	0.98845
GO:0043139	5'-3' DNA helicase activity	81	1	4.39	0.98919
GO:0005507	copper ion binding	154	3	8.35	0.99115
GO:0003777	microtubule motor activity	190	4	10.31	0.99312
GO:0005201	extracellular matrix structural constituent	91	1	4.94	0.99383
GO:0004674	protein serine/threonine kinase activity	553	27	30	0.99429
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	154	12	8.35	0.99810
GO:0005261	monoatomic cation channel activity	514	10	27.88	0.99882
GO:0008188	neuropeptide receptor activity	124	1	6.73	0.99903
GO:0005102	signaling receptor binding	762	33	41.34	0.99918
GO:0004521	RNA endonuclease activity	128	1	6.94	0.99923
